rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
6	AG139	-0.039795	0.221636	0.000000	0.000000	-0.187631	0.000000	0.015885	-0.000259
7	AG139	-0.057966	0.116081	0.000000	0.000000	-0.185868	0.000000	0.009621	-0.036564
8	AG139	-0.052164	0.120482	0.000000	0.000000	-0.124642	0.000000	0.010538	-0.015172
9	AG139	-0.061083	0.387528	0.000000	0.000000	-0.198348	0.000000	0.031691	0.006710
10	AG139	-0.039084	0.055365	0.000000	0.000000	-0.134630	0.000000	0.014545	-0.020649
1	AG142	0.146939	0.366174	0.000000	0.000000	-0.124009	0.000000	0.019966	0.042314
2	AG142	0.140331	0.638590	0.000000	0.000000	-0.149642	0.000000	-0.007429	0.032751
3	AG142	0.117924	0.457058	0.000000	0.000000	-0.163701	0.000000	-0.012905	0.015308
4	AG142	0.117394	0.638053	0.000000	0.000000	-0.210431	0.000000	-0.000065	0.003456
5	AG142	0.135641	0.733534	0.000000	0.000000	-0.145550	0.000000	-0.001178	0.003234
6	AG142	0.130634	0.426614	0.000000	0.000000	-0.167540	0.000000	-0.008419	0.004188
7	AG142	0.138892	0.521702	0.000000	0.000000	-0.122424	0.000000	-0.008218	0.067974
8	AG142	0.150956	0.371018	0.000000	0.000000	-0.176862	0.000000	0.005319	0.019614
9	AG142	0.146802	0.911289	0.000000	0.000000	-0.204842	0.000000	-0.030119	-0.018534
10	AG142	0.110415	0.780403	0.000000	0.000000	-0.171239	0.000000	-0.025872	0.042687
1	GD14	0.075461	0.357815	0.000000	0.000000	-0.201943	0.000000	-0.011800	-0.005591
2	GD14	-0.024028	0.261064	0.000000	0.000000	-0.309040	0.000000	-0.030234	0.015321
3	GD14	-0.009051	0.062062	0.000000	0.000000	-0.325994	0.000000	-0.007439	-0.021765
4	GD14	0.004825	-0.023065	0.000000	0.000000	-0.359351	0.000000	0.009682	-0.030845
5	GD14	0.028635	-0.154340	0.000000	0.000000	-0.284593	0.000000	-0.025868	0.010452
6	GD14	0.008660	0.078700	0.000000	0.000000	-0.263731	0.000000	0.002570	0.014484
7	GD14	-0.011447	0.050441	0.000000	0.000000	-0.283055	0.000000	0.019130	-0.033862
8	GD14	-0.012013	0.006841	0.000000	0.000000	-0.318150	0.000000	0.029753	0.045069
9	GD14	0.029010	-0.023454	0.000000	0.000000	-0.256032	0.000000	-0.010592	0.032240
10	GD14	-0.006244	-0.072996	0.000000	0.000000	-0.365556	0.000000	-0.000323	0.004949
1	GD15	-0.023506	-0.052745	0.000000	0.000000	-0.184852	0.000000	0.040072	-0.004069
2	GD15	-0.007622	-0.222401	0.000000	0.000000	-0.133275	0.000000	-0.008991	0.008236
3	GD15	0.099949	-0.106597	0.000000	0.000000	-0.030052	0.000000	-0.038798	0.048777
4	GD15	0.002632	0.102093	0.000000	0.000000	-0.131518	0.000000	-0.015662	0.021930
5	GD15	0.044434	0.241090	0.000000	0.000000	-0.100537	0.000000	-0.011769	-0.005099
6	GD15	0.015999	-0.168992	0.000000	0.000000	-0.116348	0.000000	0.008411	0.022560
7	GD15	-0.057032	-0.149462	0.000000	0.000000	-0.097245	0.000000	-0.009272	-0.008197
8	GD15	-0.031023	0.007416	0.000000	0.000000	-0.186602	0.000000	0.033376	-0.007969
9	GD15	-0.012311	0.277487	0.000000	0.000000	-0.120228	0.000000	-0.025856	-0.013114
10	GD15	-0.008899	-0.200042	0.000000	0.000000	-0.238655	0.000000	-0.002464	-0.023208
1	GD16	-0.248452	0.389736	0.000000	0.000000	-0.045565	0.000000	-0.000447	0.046189
2	GD16	-0.231713	0.057605	0.000000	0.000000	-0.107004	0.000000	0.000471	-0.040936
3	GD16	-0.208891	-0.099391	0.000000	0.000000	-0.098355	0.000000	-0.035304	0.008372
4	GD16	-0.225345	-0.026210	0.000000	0.000000	-0.126199	0.000000	0.004326	0.012697
5	GD16	-0.259864	0.031778	0.000000	0.000000	-0.139898	0.000000	0.010108	0.006451
6	GD16	-0.290724	0.438327	0.000000	0.000000	-0.112929	0.000000	-0.014856	0.003509
7	GD16	-0.207792	0.312212	0.000000	0.000000	-0.023253	0.000000	0.010400	0.038049
8	GD16	-0.234038	0.285056	0.000000	0.000000	-0.048584	0.000000	-0.019705	0.016449
9	GD16	-0.242848	0.343483	0.000000	0.000000	-0.057025	0.000000	0.010082	-0.010002
10	GD16	-0.199405	0.219252	0.000000	0.000000	0.005743	0.000000	-0.003505	0.040151
