rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
2	GD14	0.611942	0.261064	3.008222	0.000000	-0.309040	-0.175283	22616.944859	25033.297180
3	GD14	0.626919	0.062062	3.008222	0.000000	-0.325994	-0.175283	23138.421309	24121.899094
4	GD14	0.640795	-0.023065	3.008222	0.000000	-0.359351	-0.175283	23537.998253	23903.870760
5	GD14	0.664604	-0.154340	3.008222	0.000000	-0.284593	-0.175283	22715.911561	24911.692900
6	GD14	0.644630	0.078700	3.008222	0.000000	-0.263731	-0.175283	23371.197156	25012.344476
7	GD14	0.624523	0.050441	3.008222	0.000000	-0.283055	-0.175283	23761.445290	23831.862816
8	GD14	0.623957	0.006841	3.008222	0.000000	-0.318150	-0.175283	24015.196562	25789.155180
9	GD14	0.664979	-0.023454	3.008222	0.000000	-0.256032	-0.175283	23065.581730	25460.424306
10	GD14	0.629725	-0.072996	3.008222	0.000000	-0.365556	-0.175283	23303.669250	24774.972665
1	GD15	0.612464	-0.052745	3.008222	0.000000	-0.184852	-0.175283	24264.300380	24552.554315
2	GD15	0.628348	-0.222401	3.008222	0.000000	-0.133275	-0.175283	23102.549403	24856.561888
3	GD15	0.735919	-0.106597	3.008222	0.000000	-0.030052	-0.175283	22424.091215	25884.979158
4	GD15	0.638602	0.102093	3.008222	0.000000	-0.131518	-0.175283	22948.954404	25199.286857
5	GD15	0.680404	0.241090	3.008222	0.000000	-0.100537	-0.175283	23038.456687	24527.279070
6	GD15	0.651969	-0.168992	3.008222	0.000000	-0.116348	-0.175283	23508.103912	25215.170454
7	GD15	0.578937	-0.149462	3.008222	0.000000	-0.097245	-0.175283	23096.053394	24451.427150
8	GD15	0.604947	0.007416	3.008222	0.000000	-0.186602	-0.175283	24102.371984	24457.001904
9	GD15	0.623659	0.277487	3.008222	0.000000	-0.120228	-0.175283	22716.183766	24331.498628
10	GD15	0.627071	-0.200042	3.008222	0.000000	-0.238655	-0.175283	23253.825286	24087.126301
1	GD16	0.387518	0.389736	3.008222	0.000000	-0.045565	-0.175283	23300.779112	25818.075288
2	GD16	0.404257	0.057605	3.008222	0.000000	-0.107004	-0.175283	23322.175501	23663.872072
3	GD16	0.427079	-0.099391	3.008222	0.000000	-0.098355	-0.175283	22502.576057	24859.932394
4	GD16	0.410624	-0.026210	3.008222	0.000000	-0.126199	-0.175283	23412.250168	24967.675893
5	GD16	0.376106	0.031778	3.008222	0.000000	-0.139898	-0.175283	23548.026930	24812.214036
6	GD16	0.345245	0.438327	3.008222	0.000000	-0.112929	-0.175283	22967.438992	24739.327116
7	GD16	0.428178	0.312212	3.008222	0.000000	-0.023253	-0.175283	23554.906850	25608.752097
8	GD16	0.401932	0.285056	3.008222	0.000000	-0.048584	-0.175283	22856.350039	25061.535952
9	GD16	0.393122	0.343483	3.008222	0.000000	-0.057025	-0.175283	23547.415241	24407.321602
10	GD16	0.436565	0.219252	3.008222	0.000000	0.005743	-0.175283	23229.632807	25662.636971
