rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
4	GD15	0.607420	0.141315	4.331091	0.000000	0.121345	0.254852	23598.630897	24109.684030
5	GD15	0.606426	0.034462	4.331091	0.000000	0.059000	0.254852	24627.191594	25420.386008
6	GD15	0.621916	0.011955	4.331091	0.000000	0.013977	0.254852	23629.801114	25545.813279
7	GD15	0.681850	-0.118509	4.331091	0.000000	0.014365	0.254852	23222.145312	24419.957372
8	GD15	0.633661	0.063752	4.331091	0.000000	0.126111	0.254852	23251.149114	25760.393959
9	GD15	0.660926	-0.205620	4.331091	0.000000	0.042496	0.254852	23709.671888	24654.324265
10	GD15	0.585507	-0.146575	4.331091	0.000000	-0.001186	0.254852	24530.371157	25029.277818
1	GD16	0.382815	-0.002478	4.331091	0.000000	0.106101	0.254852	24258.245027	24218.666657
2	GD16	0.377099	-0.093970	4.331091	0.000000	0.055204	0.254852	22516.292162	24759.900437
3	GD16	0.403316	0.000158	4.331091	0.000000	0.092256	0.254852	25488.368496	24297.478843
4	GD16	0.427627	0.018419	4.331091	0.000000	0.033611	0.254852	23208.309243	24304.509026
5	GD16	0.411296	-0.197613	4.331091	0.000000	0.012377	0.254852	23609.921115	23843.165946
6	GD16	0.424852	0.104044	4.331091	0.000000	0.096151	0.254852	23469.601253	23980.863093
7	GD16	0.410064	-0.222396	4.331091	0.000000	-0.027150	0.254852	23281.944235	23679.166566
8	GD16	0.423016	0.010140	4.331091	0.000000	0.117336	0.254852	23289.765248	23777.158168
9	GD16	0.440826	0.005462	4.331091	0.000000	0.068354	0.254852	24411.267614	25138.344395
10	GD16	0.419517	-0.095822	4.331091	0.000000	0.135564	0.254852	23821.383319	25140.957875
