rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	GD16	0.422699	-0.058661	3.226803	0.000000	-0.177105	-0.222572	23044.348744	24614.081369
2	GD16	0.373245	0.265133	3.226803	0.000000	-0.151570	-0.222572	23278.432173	24873.801071
3	GD16	0.372943	0.171086	3.226803	0.000000	-0.168156	-0.222572	23996.288621	23895.784848
4	GD16	0.413709	0.167888	3.226803	0.000000	-0.104871	-0.222572	23338.614101	24002.789693
5	GD16	0.452259	0.116327	3.226803	0.000000	-0.114215	-0.222572	21976.749788	24238.525985
6	GD16	0.461054	0.125466	3.226803	0.000000	-0.148419	-0.222572	23778.119219	24170.625425
7	GD16	0.360063	0.113610	3.226803	0.000000	-0.114663	-0.222572	23653.369768	24995.249683
8	GD16	0.417605	-0.188412	3.226803	0.000000	-0.142337	-0.222572	22900.012916	25114.058596
9	GD16	0.360047	-0.083868	3.226803	0.000000	-0.178217	-0.222572	23687.135971	25269.440054
10	GD16	0.455569	-0.021696	3.226803	0.000000	-0.072895	-0.222572	22906.552584	24988.006156
