rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
5	AG142	0.115765	0.441757	0.000000	0.000000	0.051255	0.000000	-0.003376	0.010282
6	AG142	0.089937	0.349698	0.000000	0.000000	-0.096468	0.000000	0.091583	0.010349
7	AG142	0.180002	0.304961	0.000000	0.000000	-0.036092	0.000000	-0.053428	0.004647
8	AG142	0.148115	0.283881	0.000000	0.000000	-0.065386	0.000000	0.029851	-0.006264
9	AG142	0.124880	0.466335	0.000000	0.000000	0.002788	0.000000	-0.018895	-0.009392
10	AG142	0.136490	0.579939	0.000000	0.000000	-0.034732	0.000000	-0.027549	0.002353
1	GD14	-0.010605	-0.013961	0.000000	0.000000	-0.139630	0.000000	0.020528	-0.013331
2	GD14	0.004508	0.007356	0.000000	0.000000	-0.152294	0.000000	-0.000911	0.006428
3	GD14	0.001532	0.108012	0.000000	0.000000	-0.063903	0.000000	0.001679	-0.014133
4	GD14	0.000925	-0.161874	0.000000	0.000000	-0.166765	0.000000	-0.012467	-0.000354
5	GD14	-0.029595	0.085266	0.000000	0.000000	-0.149101	0.000000	0.036382	-0.018941
6	GD14	0.014685	-0.182617	0.000000	0.000000	-0.195521	0.000000	-0.049684	0.002414
7	GD14	0.016204	0.019817	0.000000	0.000000	-0.166656	0.000000	0.029513	-0.003405
8	GD14	0.020810	0.095425	0.000000	0.000000	-0.089081	0.000000	-0.031841	-0.005101
9	GD14	0.041179	0.035099	0.000000	0.000000	-0.133743	0.000000	-0.013060	-0.003209
10	GD14	0.082813	0.029583	0.000000	0.000000	-0.047445	0.000000	-0.004293	0.007922
1	GD15	-0.003388	0.022303	0.000000	0.000000	0.000154	0.000000	-0.004887	0.014998
2	GD15	0.002961	0.002491	0.000000	0.000000	-0.018938	0.000000	-0.056876	-0.019322
3	GD15	-0.011780	0.115390	0.000000	0.000000	0.099275	0.000000	0.001011	0.003720
4	GD15	-0.049065	-0.008532	0.000000	0.000000	0.113475	0.000000	0.033700	0.007180
5	GD15	0.001190	-0.037568	0.000000	0.000000	0.104989	0.000000	0.011633	0.007615
6	GD15	0.039199	-0.312871	0.000000	0.000000	0.019676	0.000000	-0.038090	0.009988
7	GD15	-0.000401	0.029810	0.000000	0.000000	0.101867	0.000000	0.006114	0.003207
8	GD15	0.010059	0.052372	0.000000	0.000000	0.101573	0.000000	-0.038439	0.003007
9	GD15	-0.042309	-0.222217	0.000000	0.000000	0.017822	0.000000	0.023830	-0.008973
10	GD15	-0.046263	0.417898	0.000000	0.000000	0.120107	0.000000	0.016354	-0.017770
1	GD16	-0.216455	0.100475	0.000000	0.000000	0.042444	0.000000	-0.002019	0.013220
2	GD16	-0.267255	0.274756	0.000000	0.000000	0.124242	0.000000	-0.014366	0.003572
3	GD16	-0.208208	-0.053200	0.000000	0.000000	0.035292	0.000000	-0.017083	-0.015904
4	GD16	-0.217964	-0.187960	0.000000	0.000000	0.049177	0.000000	0.004211	-0.004142
5	GD16	-0.236925	-0.078185	0.000000	0.000000	0.052486	0.000000	0.002716	0.016655
6	GD16	-0.253999	-0.129671	0.000000	0.000000	-0.019622	0.000000	-0.019669	0.001599
7	GD16	-0.219352	0.060826	0.000000	0.000000	0.112459	0.000000	-0.013865	0.012795
8	GD16	-0.235947	0.101726	0.000000	0.000000	0.127681	0.000000	-0.020231	-0.025873
9	GD16	-0.269815	-0.074478	0.000000	0.000000	0.003342	0.000000	-0.012465	-0.019249
10	GD16	-0.255423	0.109316	0.000000	0.000000	0.127311	0.000000	0.001367	0.004307
