rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
2	AG139	0.625565	-0.088047	1.650430	0.000000	0.009303	0.057733	22515.927267	29301.302161
3	AG139	0.648226	0.022539	1.650430	0.000000	0.090083	0.057733	22406.630033	28616.584142
4	AG139	0.699980	-0.021213	1.650430	0.000000	0.078012	0.057733	21418.062897	29095.793705
5	AG139	0.631250	-0.036064	1.650430	0.000000	0.039665	0.057733	22829.468510	29256.916436
6	AG139	0.572024	0.006040	1.650430	0.000000	0.082384	0.057733	23418.151689	29801.769203
7	AG139	0.562255	-0.029347	1.650430	0.000000	0.037072	0.057733	23549.439027	29497.758133
8	AG139	0.568868	0.187503	1.650430	0.000000	-0.018295	0.057733	22569.001618	29384.535789
9	AG139	0.604671	0.004125	1.650430	0.000000	0.011538	0.057733	22545.458174	30091.031222
10	AG139	0.636384	0.096460	1.650430	0.000000	0.021431	0.057733	22567.890252	29883.661165
1	AG142	0.821863	0.145381	1.650430	0.000000	-0.009889	0.057733	22115.609290	29074.010496
2	AG142	0.814172	-0.020711	1.650430	0.000000	0.066105	0.057733	22846.684334	30380.019060
3	AG142	0.792127	0.097377	1.650430	0.000000	0.009204	0.057733	22545.531083	30290.979482
4	AG142	0.745711	0.190339	1.650430	0.000000	-0.187587	0.057733	22427.473370	28298.019273
5	AG142	0.849593	-0.066407	1.650430	0.000000	-0.001152	0.057733	21598.329384	29328.071316
6	AG142	0.733317	0.018867	1.650430	0.000000	-0.249543	0.057733	23437.257381	30493.698903
7	AG142	0.781065	0.229451	1.650430	0.000000	-0.107602	0.057733	23146.279713	30192.820120
8	AG142	0.790046	-0.023596	1.650430	0.000000	-0.074800	0.057733	23300.526778	29228.514815
9	AG142	0.763955	0.079558	1.650430	0.000000	-0.163291	0.057733	22160.155302	30158.605878
10	AG142	0.799925	-0.077581	1.650430	0.000000	0.009969	0.057733	22519.395728	31268.387430
1	GD14	0.689319	0.008409	1.650430	0.000000	-0.384711	0.057733	21997.275981	30305.337286
2	GD14	0.679269	-0.074662	1.650430	0.000000	-0.221825	0.057733	21977.279802	30274.236050
3	GD14	0.655600	-0.060550	1.650430	0.000000	-0.391011	0.057733	22230.048804	27404.294626
4	GD14	0.696983	-0.053604	1.650430	0.000000	-0.411584	0.057733	22399.982378	30604.175452
5	GD14	0.650345	0.055999	1.650430	0.000000	-0.371826	0.057733	22311.594799	31408.394652
6	GD14	0.653216	0.000322	1.650430	0.000000	-0.392691	0.057733	22587.447399	28820.937693
7	GD14	0.651878	-0.035750	1.650430	0.000000	-0.372209	0.057733	23588.320220	30057.934119
8	GD14	0.647325	0.018943	1.650430	0.000000	-0.387940	0.057733	22533.547899	28547.380457
9	GD14	0.679263	-0.110252	1.650430	0.000000	-0.340358	0.057733	23390.009317	28699.056985
10	GD14	0.734904	-0.014472	1.650430	0.000000	-0.259684	0.057733	23108.087578	29193.018450
1	GD15	0.640104	0.044380	1.650430	0.000000	0.009908	0.057733	21945.011149	26260.968117
2	GD15	0.611531	0.060049	1.650430	0.000000	0.061369	0.057733	22242.685613	30629.778696
3	GD15	0.620088	-0.085774	1.650430	0.000000	-0.153041	0.057733	22689.265544	27862.417909
4	GD15	0.674939	-0.027333	1.650430	0.000000	0.095003	0.057733	23067.392621	30084.341740
5	GD15	0.646478	-0.113982	1.650430	0.000000	0.024239	0.057733	22359.028641	28786.824510
6	GD15	0.634545	-0.051219	1.650430	0.000000	0.128499	0.057733	23204.414483	28420.912738
7	GD15	0.637901	-0.092125	1.650430	0.000000	0.014404	0.057733	22432.074968	28651.610093
8	GD15	0.680959	-0.048561	1.650430	0.000000	0.022639	0.057733	22416.177107	28072.237580
9	GD15	0.773936	-0.028765	1.650430	0.000000	0.101806	0.057733	22647.244541	27610.825454
10	GD15	0.671008	0.011560	1.650430	0.000000	-0.260799	0.057733	22449.662483	27764.686692
1	GD16	0.479405	0.133010	1.650430	0.000000	0.179555	0.057733	22518.827152	31398.437665
2	GD16	0.429345	-0.061480	1.650430	0.000000	0.156574	0.057733	22363.526866	30400.771012
3	GD16	0.374475	0.092343	1.650430	0.000000	0.117046	0.057733	22418.088233	27210.926608
4	GD16	0.466995	-0.103646	1.650430	0.000000	0.152770	0.057733	22553.672675	30655.848440
5	GD16	0.374433	0.013597	1.650430	0.000000	0.078048	0.057733	22869.345736	29638.972257
6	GD16	0.423804	-0.052979	1.650430	0.000000	0.072448	0.057733	23461.541184	28810.422098
7	GD16	0.439321	0.016924	1.650430	0.000000	0.065308	0.057733	22423.483891	30505.368204
8	GD16	0.432477	-0.031610	1.650430	0.000000	0.039437	0.057733	21774.405176	27053.151456
9	GD16	0.482333	-0.058895	1.650430	0.000000	0.129660	0.057733	22174.462398	29142.311257
10	GD16	0.401518	0.040534	1.650430	0.000000	0.078428	0.057733	22510.345320	27323.399174
