rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	GD15	-0.053522	0.059154	0.000000	0.000000	0.048103	0.000000	0.001045	-0.025439
2	GD15	-0.020179	-0.000950	0.000000	0.000000	0.019853	0.000000	-0.032699	0.011362
3	GD15	-0.026594	-0.000825	0.000000	0.000000	0.015785	0.000000	-0.003966	-0.039308
4	GD15	-0.029499	0.108303	0.000000	0.000000	-0.009903	0.000000	0.031928	-0.025308
5	GD15	-0.009067	-0.202856	0.000000	0.000000	0.059619	0.000000	-0.016177	0.030906
6	GD15	0.026243	-0.251435	0.000000	0.000000	0.073411	0.000000	0.001445	0.001338
7	GD15	-0.015341	-0.207179	0.000000	0.000000	-0.002248	0.000000	0.009664	-0.008165
8	GD15	0.005061	0.111424	0.000000	0.000000	0.045380	0.000000	0.009006	-0.034064
9	GD15	0.005329	-0.101290	0.000000	0.000000	0.093844	0.000000	0.010092	-0.019388
10	GD15	0.032685	-0.458163	0.000000	0.000000	0.003794	0.000000	-0.003912	-0.056599
1	GD16	-0.263198	0.094160	0.000000	0.000000	0.061311	0.000000	0.012408	0.001051
2	GD16	-0.247693	-0.055651	0.000000	0.000000	0.046965	0.000000	0.003487	0.063080
3	GD16	-0.263858	0.082515	0.000000	0.000000	0.089720	0.000000	0.006073	0.014849
4	GD16	-0.235424	-0.117583	0.000000	0.000000	0.061796	0.000000	0.001554	0.053885
5	GD16	-0.206055	-0.012417	0.000000	0.000000	0.130268	0.000000	0.002883	-0.018655
6	GD16	-0.222936	-0.251001	0.000000	0.000000	0.020815	0.000000	-0.006793	-0.005132
7	GD16	-0.239281	-0.026068	0.000000	0.000000	0.067355	0.000000	0.016098	0.007240
8	GD16	-0.146729	-0.059790	0.000000	0.000000	0.182877	0.000000	0.001903	-0.021252
9	GD16	-0.271400	0.015302	0.000000	0.000000	0.033056	0.000000	0.001660	0.022260
10	GD16	-0.254401	0.079798	0.000000	0.000000	0.060618	0.000000	0.005693	-0.023383
