rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
7	GD15	0.615161	-0.207179	3.674687	0.000000	-0.002248	0.255399	23849.599627	24458.808430
8	GD15	0.635562	0.111424	3.674687	0.000000	0.045380	0.255399	23833.912669	23833.485385
9	GD15	0.635831	-0.101290	3.674687	0.000000	0.093844	0.255399	23859.800255	24185.848602
10	GD15	0.663186	-0.458163	3.674687	0.000000	0.003794	0.255399	23527.998348	23302.407151
1	GD16	0.367304	0.094160	3.674687	0.000000	0.061311	0.255399	23915.131640	24685.261059
2	GD16	0.382808	-0.055651	3.674687	0.000000	0.046965	0.255399	23702.724296	26264.963275
3	GD16	0.366643	0.082515	3.674687	0.000000	0.089720	0.255399	23764.105818	25028.231126
4	GD16	0.395077	-0.117583	3.674687	0.000000	0.061796	0.255399	23656.952890	26024.570064
5	GD16	0.424446	-0.012417	3.674687	0.000000	0.130268	0.255399	23688.415010	24203.574837
6	GD16	0.407565	-0.251001	3.674687	0.000000	0.020815	0.255399	23460.320610	24533.102066
7	GD16	0.391220	-0.026068	3.674687	0.000000	0.067355	0.255399	24003.528924	24838.526745
8	GD16	0.483773	-0.059790	3.674687	0.000000	0.182877	0.255399	23665.215009	24140.800774
9	GD16	0.359102	0.015302	3.674687	0.000000	0.033056	0.255399	23659.469644	25214.415336
10	GD16	0.376101	0.079798	3.674687	0.000000	0.060618	0.255399	23755.078854	24089.420138
