rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
2	AG139	-0.049750	0.197671	0.000000	0.000000	-0.162138	0.000000	-0.032550	0.012846
3	AG139	-0.024693	0.194909	0.000000	0.000000	-0.192808	0.000000	0.006317	0.019503
4	AG139	-0.055385	0.329278	0.000000	0.000000	-0.167092	0.000000	0.011823	0.022305
5	AG139	-0.060593	0.111700	0.000000	0.000000	-0.110637	0.000000	0.025388	0.035038
6	AG139	-0.094651	0.043094	0.000000	0.000000	-0.156552	0.000000	0.008811	0.042535
7	AG139	-0.006947	0.075333	0.000000	0.000000	-0.201319	0.000000	-0.006162	-0.030538
8	AG139	-0.055443	-0.010904	0.000000	0.000000	-0.173765	0.000000	0.018546	-0.001505
9	AG139	-0.031061	0.359494	0.000000	0.000000	-0.114141	0.000000	-0.000183	0.062743
10	AG139	-0.020867	0.356618	0.000000	0.000000	-0.149439	0.000000	0.005284	-0.002830
1	AG142	0.131239	0.456037	0.000000	0.000000	-0.129421	0.000000	0.017396	0.041713
2	AG142	0.152175	0.413006	0.000000	0.000000	-0.184256	0.000000	-0.001176	0.036926
3	AG142	0.130553	0.719994	0.000000	0.000000	-0.167977	0.000000	0.012305	-0.000127
4	AG142	0.157525	0.406043	0.000000	0.000000	-0.114846	0.000000	-0.012824	0.035293
5	AG142	0.138123	0.832813	0.000000	0.000000	-0.162188	0.000000	0.024026	-0.028694
6	AG142	0.134545	0.455790	0.000000	0.000000	-0.188443	0.000000	-0.032474	-0.003719
7	AG142	0.192392	0.484629	0.000000	0.000000	-0.146556	0.000000	-0.004680	0.012874
8	AG142	0.165206	0.273401	0.000000	0.000000	-0.115590	0.000000	-0.020455	0.037283
9	AG142	0.111798	0.429032	0.000000	0.000000	-0.188637	0.000000	0.025964	0.007053
10	AG142	0.123663	0.189971	0.000000	0.000000	-0.206595	0.000000	-0.039512	-0.011666
1	GD14	-0.009275	-0.147232	0.000000	0.000000	-0.378077	0.000000	-0.006017	-0.029933
2	GD14	0.012666	0.074554	0.000000	0.000000	-0.281620	0.000000	-0.006635	-0.006331
3	GD14	-0.029160	-0.063207	0.000000	0.000000	-0.346134	0.000000	0.028785	-0.014819
4	GD14	0.015046	-0.006080	0.000000	0.000000	-0.291873	0.000000	-0.043135	-0.015453
5	GD14	-0.043550	0.199257	0.000000	0.000000	-0.268461	0.000000	0.020546	0.023346
6	GD14	0.042133	-0.320094	0.000000	0.000000	-0.288252	0.000000	-0.009661	0.070115
7	GD14	-0.009879	-0.022087	0.000000	0.000000	-0.296951	0.000000	0.025572	0.014256
8	GD14	-0.037237	-0.180775	0.000000	0.000000	-0.356640	0.000000	-0.022965	0.017507
9	GD14	-0.031424	0.182987	0.000000	0.000000	-0.320940	0.000000	-0.006412	-0.025071
10	GD14	-0.006868	0.202057	0.000000	0.000000	-0.278484	0.000000	0.021464	0.033069
1	GD15	-0.014714	-0.255378	0.000000	0.000000	-0.178578	0.000000	-0.000486	-0.005401
2	GD15	0.015353	0.090723	0.000000	0.000000	-0.134219	0.000000	-0.014161	-0.022003
3	GD15	-0.026760	-0.072201	0.000000	0.000000	-0.179065	0.000000	0.006614	-0.042687
4	GD15	-0.034610	-0.054629	0.000000	0.000000	-0.144323	0.000000	0.024850	0.025834
5	GD15	-0.041196	0.207638	0.000000	0.000000	-0.119728	0.000000	0.003929	0.011349
6	GD15	-0.013404	0.273654	0.000000	0.000000	-0.113497	0.000000	-0.003804	-0.010774
7	GD15	-0.027545	-0.007224	0.000000	0.000000	-0.181699	0.000000	-0.002547	-0.002094
8	GD15	0.054876	-0.019340	0.000000	0.000000	-0.132938	0.000000	-0.031830	-0.017245
9	GD15	-0.027865	-0.043892	0.000000	0.000000	-0.138207	0.000000	0.005183	-0.037890
10	GD15	0.027719	0.025828	0.000000	0.000000	-0.164377	0.000000	-0.012216	-0.028000
1	GD16	-0.235590	-0.065371	0.000000	0.000000	-0.159844	0.000000	-0.011985	-0.005187
2	GD16	-0.227655	0.286160	0.000000	0.000000	-0.076563	0.000000	0.015713	-0.008259
3	GD16	-0.221391	0.295259	0.000000	0.000000	-0.074388	0.000000	-0.036337	-0.019545
4	GD16	-0.256219	0.082304	0.000000	0.000000	-0.175231	0.000000	-0.007298	0.023283
5	GD16	-0.222813	0.017746	0.000000	0.000000	-0.081227	0.000000	0.051973	0.005160
6	GD16	-0.252108	0.055861	0.000000	0.000000	-0.114341	0.000000	-0.019142	-0.006877
7	GD16	-0.252612	0.018277	0.000000	0.000000	-0.125058	0.000000	-0.002947	-0.029694
8	GD16	-0.262984	0.074691	0.000000	0.000000	-0.095516	0.000000	0.014282	0.027014
9	GD16	-0.235789	0.186751	0.000000	0.000000	-0.106413	0.000000	0.003892	-0.030324
10	GD16	-0.219440	0.098547	0.000000	0.000000	-0.079027	0.000000	0.018609	0.009149
