rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
9	AG139	0.600172	0.359494	3.068607	0.000000	-0.114141	-0.203085	23642.112561	26430.460494
10	AG139	0.610366	0.356618	3.068607	0.000000	-0.149439	-0.203085	23771.727307	24752.931852
1	AG142	0.762472	0.456037	3.068607	0.000000	-0.129421	-0.203085	24061.394152	25880.425082
2	AG142	0.783409	0.413006	3.068607	0.000000	-0.184256	-0.203085	23618.643476	25756.834855
3	AG142	0.761786	0.719994	3.068607	0.000000	-0.167977	-0.203085	23939.222031	24819.935650
4	AG142	0.788758	0.406043	3.068607	0.000000	-0.114846	-0.203085	23345.132647	25714.797421
5	AG142	0.769356	0.832813	3.068607	0.000000	-0.162188	-0.203085	24221.444450	24120.931976
6	AG142	0.765779	0.455790	3.068607	0.000000	-0.188443	-0.203085	22890.891633	24730.948337
7	AG142	0.823626	0.484629	3.068607	0.000000	-0.146556	-0.203085	23536.030305	25144.730281
8	AG142	0.796440	0.273401	3.068607	0.000000	-0.115590	-0.203085	23167.660613	25766.034929
9	AG142	0.743032	0.429032	3.068607	0.000000	-0.188637	-0.203085	24268.450625	24998.780371
10	AG142	0.754897	0.189971	3.068607	0.000000	-0.206595	-0.203085	22730.352093	24535.179644
1	GD14	0.621958	-0.147232	3.068607	0.000000	-0.378077	-0.203085	23504.599943	24091.071363
2	GD14	0.643899	0.074554	3.068607	0.000000	-0.281620	-0.203085	23490.062232	24666.423469
3	GD14	0.602073	-0.063207	3.068607	0.000000	-0.346134	-0.203085	24337.001049	24457.938080
4	GD14	0.646279	-0.006080	3.068607	0.000000	-0.291873	-0.203085	22648.144238	24442.429816
5	GD14	0.587683	0.199257	3.068607	0.000000	-0.268461	-0.203085	24137.318361	25409.413884
6	GD14	0.673366	-0.320094	3.068607	0.000000	-0.288252	-0.203085	23419.088053	26626.010061
7	GD14	0.621354	-0.022087	3.068607	0.000000	-0.296951	-0.203085	24258.919356	25179.489635
8	GD14	0.593996	-0.180775	3.068607	0.000000	-0.356640	-0.203085	23109.581477	25261.494555
9	GD14	0.599809	0.182987	3.068607	0.000000	-0.320940	-0.203085	23495.313338	24208.489514
10	GD14	0.624365	0.202057	3.068607	0.000000	-0.278484	-0.203085	24159.471701	25657.685835
1	GD15	0.616519	-0.255378	3.068607	0.000000	-0.178578	-0.203085	23634.950719	24689.368344
2	GD15	0.646587	0.090723	3.068607	0.000000	-0.134219	-0.203085	23313.952686	24282.860832
3	GD15	0.604473	-0.072201	3.068607	0.000000	-0.179065	-0.203085	23803.350283	23785.768158
4	GD15	0.596623	-0.054629	3.068607	0.000000	-0.144323	-0.203085	24241.409027	25472.710006
5	GD15	0.590037	0.207638	3.068607	0.000000	-0.119728	-0.203085	23739.536323	25106.395963
6	GD15	0.617829	0.273654	3.068607	0.000000	-0.113497	-0.203085	23556.668395	24557.064289
7	GD15	0.603688	-0.007224	3.068607	0.000000	-0.181699	-0.203085	23586.287065	24771.168978
8	GD15	0.686109	-0.019340	3.068607	0.000000	-0.132938	-0.203085	22905.641702	24398.672637
9	GD15	0.603368	-0.043892	3.068607	0.000000	-0.138207	-0.203085	23769.331121	23900.137890
10	GD15	0.658952	0.025828	3.068607	0.000000	-0.164377	-0.203085	23359.344851	24137.689995
1	GD16	0.395643	-0.065371	3.068607	0.000000	-0.159844	-0.203085	23364.743998	24694.648635
2	GD16	0.403578	0.286160	3.068607	0.000000	-0.076563	-0.203085	24020.931089	24618.908022
3	GD16	0.409842	0.295259	3.068607	0.000000	-0.074388	-0.203085	22802.626471	24342.619839
4	GD16	0.375015	0.082304	3.068607	0.000000	-0.175231	-0.203085	23474.506648	25407.818407
5	GD16	0.408420	0.017746	3.068607	0.000000	-0.081227	-0.203085	24907.910467	24951.496945
6	GD16	0.379125	0.055861	3.068607	0.000000	-0.114341	-0.203085	23198.107282	24652.971743
7	GD16	0.378621	0.018277	3.068607	0.000000	-0.125058	-0.203085	23576.863541	24096.828400
8	GD16	0.368249	0.074691	3.068607	0.000000	-0.095516	-0.203085	23986.591773	25502.797604
9	GD16	0.395444	0.186751	3.068607	0.000000	-0.106413	-0.203085	23738.662818	24081.657930
10	GD16	0.411793	0.098547	3.068607	0.000000	-0.079027	-0.203085	24090.601580	25051.221872
