rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
7	AG142	0.084945	0.187390	0.000000	0.000000	-0.191620	0.000000	0.038285	0.015728
8	AG142	0.094142	0.551812	0.000000	0.000000	-0.179416	0.000000	0.018984	0.020614
9	AG142	0.125845	0.768354	0.000000	0.000000	-0.107089	0.000000	-0.002157	0.064853
10	AG142	0.181584	0.477589	0.000000	0.000000	-0.135177	0.000000	-0.026850	0.046979
1	GD14	0.050252	0.051528	0.000000	0.000000	-0.342516	0.000000	0.017354	-0.034867
2	GD14	-0.004357	0.073594	0.000000	0.000000	-0.317538	0.000000	0.000799	-0.021072
3	GD14	0.051555	-0.049787	0.000000	0.000000	-0.304548	0.000000	-0.006467	0.005063
4	GD14	0.037262	0.206659	0.000000	0.000000	-0.311951	0.000000	-0.027362	0.004180
5	GD14	0.036310	0.118871	0.000000	0.000000	-0.262700	0.000000	0.007033	0.037201
6	GD14	0.000307	-0.100072	0.000000	0.000000	-0.349206	0.000000	0.007086	-0.004279
7	GD14	0.011138	-0.015000	0.000000	0.000000	-0.359283	0.000000	0.044754	-0.023922
8	GD14	0.068421	0.141654	0.000000	0.000000	-0.261745	0.000000	0.011440	-0.049573
9	GD14	-0.016081	0.140307	0.000000	0.000000	-0.279947	0.000000	0.017986	-0.045175
10	GD14	-0.012231	-0.038948	0.000000	0.000000	-0.309004	0.000000	0.013545	-0.015417
1	GD15	-0.042014	0.169756	0.000000	0.000000	-0.148113	0.000000	0.025854	-0.046429
2	GD15	-0.018449	0.130861	0.000000	0.000000	-0.106719	0.000000	-0.008936	0.004008
3	GD15	-0.034006	0.353443	0.000000	0.000000	-0.131379	0.000000	-0.024440	-0.048501
4	GD15	-0.022605	-0.025701	0.000000	0.000000	-0.121087	0.000000	-0.034902	0.014814
5	GD15	0.052211	-0.019119	0.000000	0.000000	-0.182769	0.000000	0.003970	-0.025217
6	GD15	-0.014910	-0.008367	0.000000	0.000000	-0.117246	0.000000	0.021727	0.041726
7	GD15	0.017380	0.014795	0.000000	0.000000	-0.126920	0.000000	0.004614	-0.047583
8	GD15	0.021980	0.189567	0.000000	0.000000	-0.139363	0.000000	-0.040032	-0.044980
9	GD15	-0.059248	0.083452	0.000000	0.000000	-0.174911	0.000000	0.014675	0.029578
10	GD15	0.033126	-0.002173	0.000000	0.000000	-0.133316	0.000000	-0.006114	-0.040664
1	GD16	-0.286310	0.170243	0.000000	0.000000	-0.133366	0.000000	-0.024819	-0.044258
2	GD16	-0.178230	0.212940	0.000000	0.000000	-0.085624	0.000000	-0.028056	-0.010507
3	GD16	-0.238364	0.220069	0.000000	0.000000	-0.087736	0.000000	-0.015426	-0.007372
4	GD16	-0.260628	0.288062	0.000000	0.000000	-0.159102	0.000000	0.022995	-0.026098
5	GD16	-0.275313	0.085764	0.000000	0.000000	-0.073888	0.000000	0.000140	0.014125
6	GD16	-0.242590	0.184267	0.000000	0.000000	-0.204032	0.000000	0.006384	-0.080929
7	GD16	-0.212203	-0.104808	0.000000	0.000000	-0.127813	0.000000	0.001824	-0.025680
8	GD16	-0.224609	0.380964	0.000000	0.000000	-0.092974	0.000000	-0.004960	-0.010668
9	GD16	-0.204532	0.302858	0.000000	0.000000	-0.072858	0.000000	-0.021946	-0.004552
10	GD16	-0.240211	-0.110784	0.000000	0.000000	-0.184756	0.000000	-0.018778	-0.069140
