rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
8	AG139	0.626829	-0.026279	3.730916	0.000000	0.062611	0.240746	23481.752741	24051.735119
9	AG139	0.605795	0.098692	3.730916	0.000000	-0.062843	0.240746	23893.724608	24602.790405
10	AG139	0.552329	-0.008744	3.730916	0.000000	-0.050351	0.240746	23792.289321	24757.029543
1	AG142	0.764961	0.561470	3.730916	0.000000	0.026674	0.240746	22302.310526	24659.696196
2	AG142	0.770033	0.783986	3.730916	0.000000	0.020923	0.240746	23284.141215	24027.420096
3	AG142	0.781070	0.300747	3.730916	0.000000	-0.014850	0.240746	23393.524727	24674.741138
4	AG142	0.781750	0.310093	3.730916	0.000000	0.000820	0.240746	23605.479677	24772.553442
5	AG142	0.754335	0.150510	3.730916	0.000000	0.020263	0.240746	23989.226354	24089.116949
6	AG142	0.774053	0.336647	3.730916	0.000000	0.023123	0.240746	23387.624961	25304.936369
7	AG142	0.743688	0.361952	3.730916	0.000000	0.059356	0.240746	24273.701631	24563.980163
8	AG142	0.727388	0.743009	3.730916	0.000000	0.087785	0.240746	23440.721292	24805.402148
9	AG142	0.749439	0.421456	3.730916	0.000000	0.023152	0.240746	22922.229829	24572.961129
10	AG142	0.754393	0.094522	3.730916	0.000000	-0.102529	0.240746	23861.964716	24692.383149
1	GD14	0.648525	-0.083543	3.730916	0.000000	-0.167208	0.240746	23062.897008	24372.762885
2	GD14	0.628129	0.139787	3.730916	0.000000	-0.164151	0.240746	23039.358798	24296.115632
3	GD14	0.593613	-0.157916	3.730916	0.000000	-0.130337	0.240746	23628.780152	24886.100738
4	GD14	0.620642	0.006069	3.730916	0.000000	-0.155068	0.240746	23587.411361	24724.164911
5	GD14	0.637411	-0.252942	3.730916	0.000000	-0.207010	0.240746	24051.234278	23790.098805
6	GD14	0.682326	0.074226	3.730916	0.000000	-0.102803	0.240746	23257.219650	24608.158355
7	GD14	0.637253	0.092669	3.730916	0.000000	-0.163269	0.240746	23253.971582	24977.884871
8	GD14	0.710622	0.211333	3.730916	0.000000	-0.137080	0.240746	22674.321063	24536.365785
9	GD14	0.645110	-0.024125	3.730916	0.000000	-0.201439	0.240746	23693.947909	24460.916352
10	GD14	0.659681	0.111362	3.730916	0.000000	-0.146985	0.240746	22999.439180	24160.714709
1	GD15	0.631675	-0.080607	3.730916	0.000000	0.003956	0.240746	23035.807791	24153.794823
2	GD15	0.632403	-0.146550	3.730916	0.000000	0.073984	0.240746	23675.327300	24293.491429
3	GD15	0.637531	0.227833	3.730916	0.000000	0.143977	0.240746	23772.360598	24856.272699
4	GD15	0.595788	0.382431	3.730916	0.000000	0.027268	0.240746	23962.115500	24822.471891
5	GD15	0.581146	-0.094529	3.730916	0.000000	0.046085	0.240746	23844.251143	24364.746605
6	GD15	0.652671	0.318282	3.730916	0.000000	0.197466	0.240746	23024.997605	24703.038743
7	GD15	0.629132	0.000770	3.730916	0.000000	-0.019851	0.240746	23121.843563	24349.318244
8	GD15	0.657484	-0.105518	3.730916	0.000000	-0.021988	0.240746	24273.285479	24004.329659
9	GD15	0.643225	0.036641	3.730916	0.000000	0.042472	0.240746	23046.302999	24313.301301
10	GD15	0.637679	0.188488	3.730916	0.000000	0.117126	0.240746	24622.617558	24725.303408
1	GD16	0.385785	-0.057953	3.730916	0.000000	0.152311	0.240746	23711.038374	24178.413073
2	GD16	0.360246	0.182384	3.730916	0.000000	0.138695	0.240746	22593.727122	25187.029539
3	GD16	0.395720	0.057225	3.730916	0.000000	0.082063	0.240746	24201.221325	24397.220480
4	GD16	0.406562	-0.035723	3.730916	0.000000	0.025867	0.240746	24580.780194	24421.977477
5	GD16	0.347273	-0.342505	3.730916	0.000000	-0.061704	0.240746	24473.441092	24571.487116
6	GD16	0.415871	0.270199	3.730916	0.000000	0.258452	0.240746	23355.092639	24563.865707
7	GD16	0.402999	0.128217	3.730916	0.000000	0.058635	0.240746	23414.291603	24995.003470
8	GD16	0.427682	0.080905	3.730916	0.000000	0.115650	0.240746	22682.387421	24840.723022
9	GD16	0.404858	0.021680	3.730916	0.000000	-0.022856	0.240746	23298.984233	24429.081924
10	GD16	0.391570	-0.177757	3.730916	0.000000	-0.093964	0.240746	24273.737321	24694.175233
