rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
3	GD14	0.635428	-0.085330	3.109966	0.000000	-0.259940	-0.220869	23370.471001	25077.010518
4	GD14	0.658971	-0.152990	3.109966	0.000000	-0.253382	-0.220869	24336.856989	25426.941452
5	GD14	0.632809	-0.089738	3.109966	0.000000	-0.328646	-0.220869	23889.108214	24225.819741
6	GD14	0.659972	0.036374	3.109966	0.000000	-0.331013	-0.220869	24353.686896	23974.998851
7	GD14	0.637777	0.023616	3.109966	0.000000	-0.302815	-0.220869	24022.945390	24970.783718
8	GD14	0.655977	0.265117	3.109966	0.000000	-0.270984	-0.220869	23298.812190	25655.357258
9	GD14	0.612437	0.120506	3.109966	0.000000	-0.251077	-0.220869	23908.432565	25923.043076
10	GD14	0.598112	-0.314451	3.109966	0.000000	-0.382776	-0.220869	24744.689669	23836.988428
1	GD15	0.608238	-0.179301	3.109966	0.000000	-0.217114	-0.220869	23999.680124	26318.304458
2	GD15	0.623940	-0.002578	3.109966	0.000000	-0.125133	-0.220869	24525.378158	24768.727443
3	GD15	0.607798	0.073957	3.109966	0.000000	-0.175561	-0.220869	23528.979708	25249.542945
4	GD15	0.660375	0.006592	3.109966	0.000000	-0.206540	-0.220869	24049.493598	25475.654618
5	GD15	0.624497	0.283444	3.109966	0.000000	-0.165309	-0.220869	23884.491277	24849.113516
6	GD15	0.612570	0.132117	3.109966	0.000000	-0.119823	-0.220869	24063.842924	24106.460350
7	GD15	0.622150	0.034080	3.109966	0.000000	-0.172704	-0.220869	23513.396656	24015.094119
8	GD15	0.606693	-0.488832	3.109966	0.000000	-0.211724	-0.220869	23783.688132	25271.678735
9	GD15	0.668894	0.220057	3.109966	0.000000	-0.132196	-0.220869	22986.791927	24467.807198
10	GD15	0.639208	-0.053764	3.109966	0.000000	-0.135889	-0.220869	23948.360470	24043.665299
1	GD16	0.373867	0.266088	3.109966	0.000000	-0.090079	-0.220869	23706.661669	24320.781525
2	GD16	0.405477	-0.063229	3.109966	0.000000	-0.122259	-0.220869	24006.814449	24774.826807
3	GD16	0.390641	0.140441	3.109966	0.000000	-0.085276	-0.220869	24035.056357	24721.294138
4	GD16	0.494666	-0.060959	3.109966	0.000000	-0.103885	-0.220869	23253.626394	24263.902935
5	GD16	0.391817	0.113786	3.109966	0.000000	-0.098848	-0.220869	24213.506418	25349.693735
6	GD16	0.397724	-0.061428	3.109966	0.000000	-0.146051	-0.220869	24345.369163	25094.521740
7	GD16	0.385895	0.232335	3.109966	0.000000	-0.078732	-0.220869	23733.355081	25712.966190
8	GD16	0.377623	-0.052236	3.109966	0.000000	-0.151641	-0.220869	23919.842440	24711.292566
9	GD16	0.396991	-0.019801	3.109966	0.000000	-0.155750	-0.220869	24207.713787	25050.079934
10	GD16	0.397025	0.029780	3.109966	0.000000	-0.092554	-0.220869	24070.298907	25820.985697
