rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
5	AG142	0.127772	0.649671	0.000000	0.000000	0.080574	0.000000	-0.016303	-0.021622
6	AG142	0.147484	0.287608	0.000000	0.000000	0.003302	0.000000	-0.011476	-0.023038
7	AG142	0.129581	0.363052	0.000000	0.000000	0.040048	0.000000	0.012627	0.005467
8	AG142	0.181901	0.358693	0.000000	0.000000	0.138631	0.000000	-0.010206	-0.002455
9	AG142	0.206088	0.357880	0.000000	0.000000	0.094844	0.000000	-0.002756	-0.011331
10	AG142	0.138538	0.121465	0.000000	0.000000	0.003153	0.000000	-0.007595	-0.014113
1	GD14	0.002529	-0.069709	0.000000	0.000000	-0.113970	0.000000	-0.008315	-0.000334
2	GD14	-0.006046	-0.165324	0.000000	0.000000	-0.127090	0.000000	-0.002488	-0.000297
3	GD14	0.018580	-0.212763	0.000000	0.000000	-0.159770	0.000000	-0.003422	0.024712
4	GD14	-0.001263	-0.230395	0.000000	0.000000	-0.162589	0.000000	-0.020667	0.019479
5	GD14	0.024852	0.202474	0.000000	0.000000	-0.136611	0.000000	-0.039252	0.010745
6	GD14	0.008855	-0.151638	0.000000	0.000000	-0.108396	0.000000	0.012358	0.013932
7	GD14	0.061867	-0.126175	0.000000	0.000000	-0.113319	0.000000	-0.016183	-0.032325
8	GD14	0.059913	0.110692	0.000000	0.000000	-0.084672	0.000000	-0.008945	0.001887
9	GD14	0.012001	-0.249754	0.000000	0.000000	-0.149111	0.000000	0.039759	0.015911
10	GD14	-0.032281	0.033529	0.000000	0.000000	-0.077284	0.000000	0.008202	0.036525
1	GD15	0.022978	0.061627	0.000000	0.000000	0.087394	0.000000	0.015817	-0.043303
2	GD15	-0.022800	-0.045434	0.000000	0.000000	0.087441	0.000000	0.036423	0.023269
3	GD15	0.017906	-0.412276	0.000000	0.000000	0.024628	0.000000	-0.003169	-0.016994
4	GD15	-0.073914	0.082325	0.000000	0.000000	0.012408	0.000000	0.021808	-0.030837
5	GD15	0.002311	0.138151	0.000000	0.000000	0.189708	0.000000	0.021971	0.005783
6	GD15	-0.031111	0.388127	0.000000	0.000000	0.067673	0.000000	0.017278	-0.019361
7	GD15	-0.035818	-0.118853	0.000000	0.000000	-0.011736	0.000000	0.011487	-0.020969
8	GD15	-0.000488	0.178594	0.000000	0.000000	0.103385	0.000000	-0.007136	-0.015830
9	GD15	-0.030393	-0.147971	0.000000	0.000000	0.044947	0.000000	-0.001600	-0.018064
10	GD15	-0.013554	0.019024	0.000000	0.000000	-0.039783	0.000000	-0.007695	-0.003485
1	GD16	-0.222419	0.040964	0.000000	0.000000	0.083530	0.000000	-0.001764	0.022221
2	GD16	-0.232608	0.177149	0.000000	0.000000	0.125532	0.000000	-0.007812	-0.003157
3	GD16	-0.245638	-0.077217	0.000000	0.000000	0.087141	0.000000	-0.004542	0.018742
4	GD16	-0.263265	-0.164438	0.000000	0.000000	0.139031	0.000000	-0.003325	-0.005770
5	GD16	-0.206495	0.404529	0.000000	0.000000	0.158040	0.000000	0.012738	-0.006178
6	GD16	-0.233993	-0.189301	0.000000	0.000000	0.123075	0.000000	-0.029455	0.040184
7	GD16	-0.249467	0.012528	0.000000	0.000000	0.049362	0.000000	-0.022351	-0.054712
8	GD16	-0.247924	0.004355	0.000000	0.000000	0.105072	0.000000	0.005918	0.022208
9	GD16	-0.194541	0.066750	0.000000	0.000000	0.134628	0.000000	-0.011351	-0.033831
10	GD16	-0.221825	0.008472	0.000000	0.000000	0.084418	0.000000	-0.005840	0.010224
