rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
10	AG139	-0.059709	0.365145	0.000000	0.000000	-0.091885	0.000000	0.023295	-0.004588
1	AG142	0.156171	0.597951	0.000000	0.000000	-0.225483	0.000000	-0.001994	0.012006
2	AG142	0.109613	0.812110	0.000000	0.000000	-0.115218	0.000000	0.000115	0.021831
3	AG142	0.138348	0.719634	0.000000	0.000000	-0.124299	0.000000	-0.025710	0.017491
4	AG142	0.165737	0.485239	0.000000	0.000000	-0.173572	0.000000	-0.038296	0.002170
5	AG142	0.142007	0.505889	0.000000	0.000000	-0.149267	0.000000	-0.017262	0.006983
6	AG142	0.153925	0.962916	0.000000	0.000000	-0.190590	0.000000	-0.024314	-0.004519
7	AG142	0.141570	0.550251	0.000000	0.000000	-0.146336	0.000000	0.017667	-0.005749
8	AG142	0.077790	0.497457	0.000000	0.000000	-0.196161	0.000000	0.043894	-0.027089
9	AG142	0.111831	0.262314	0.000000	0.000000	-0.163403	0.000000	0.006001	0.008038
10	AG142	0.148740	0.228342	0.000000	0.000000	-0.101696	0.000000	0.016331	0.013007
1	GD14	-0.025041	0.132625	0.000000	0.000000	-0.340243	0.000000	0.020741	-0.038636
2	GD14	-0.027752	0.037025	0.000000	0.000000	-0.267546	0.000000	0.010454	0.012382
3	GD14	-0.039954	0.087978	0.000000	0.000000	-0.289632	0.000000	0.002340	-0.014719
4	GD14	0.038848	-0.214318	0.000000	0.000000	-0.280130	0.000000	0.004291	0.013729
5	GD14	-0.024944	0.047908	0.000000	0.000000	-0.319029	0.000000	-0.003434	-0.031804
6	GD14	-0.007044	-0.015069	0.000000	0.000000	-0.270356	0.000000	-0.008652	0.005233
7	GD14	-0.000154	0.091451	0.000000	0.000000	-0.283763	0.000000	-0.007008	-0.020712
8	GD14	-0.000049	-0.121744	0.000000	0.000000	-0.334205	0.000000	-0.023052	0.003396
9	GD14	-0.036981	0.056517	0.000000	0.000000	-0.397385	0.000000	-0.006515	0.006320
10	GD14	-0.005374	0.017796	0.000000	0.000000	-0.282401	0.000000	-0.023649	-0.017931
1	GD15	-0.022774	0.347905	0.000000	0.000000	-0.110913	0.000000	0.009174	-0.000670
2	GD15	0.013896	0.231036	0.000000	0.000000	-0.123447	0.000000	0.032381	0.001909
3	GD15	-0.065725	-0.198813	0.000000	0.000000	-0.159996	0.000000	-0.010419	-0.008482
4	GD15	-0.037653	0.035570	0.000000	0.000000	-0.144190	0.000000	0.004332	-0.016291
5	GD15	-0.002540	-0.087041	0.000000	0.000000	-0.185743	0.000000	0.014658	-0.002153
6	GD15	-0.035877	0.067412	0.000000	0.000000	-0.106124	0.000000	0.005980	-0.000325
7	GD15	-0.015430	0.177888	0.000000	0.000000	-0.132602	0.000000	0.012755	-0.000565
8	GD15	-0.008148	0.072316	0.000000	0.000000	-0.141284	0.000000	-0.034053	-0.013223
9	GD15	0.001988	0.095164	0.000000	0.000000	-0.163493	0.000000	-0.007343	0.014557
10	GD15	-0.026996	0.349586	0.000000	0.000000	-0.151909	0.000000	-0.031708	-0.027566
1	GD16	-0.237500	0.088744	0.000000	0.000000	-0.128857	0.000000	0.014200	-0.005501
2	GD16	-0.255948	-0.087635	0.000000	0.000000	-0.161961	0.000000	-0.040385	0.006597
3	GD16	-0.231400	0.093555	0.000000	0.000000	-0.055876	0.000000	-0.033475	-0.003021
4	GD16	-0.214315	-0.094862	0.000000	0.000000	-0.130748	0.000000	-0.047361	-0.015098
5	GD16	-0.275662	-0.005370	0.000000	0.000000	-0.162162	0.000000	0.059239	-0.030838
6	GD16	-0.276998	0.014264	0.000000	0.000000	-0.136632	0.000000	-0.009431	0.006935
7	GD16	-0.244163	0.180415	0.000000	0.000000	-0.085431	0.000000	0.013916	-0.006216
8	GD16	-0.210125	-0.083623	0.000000	0.000000	-0.126787	0.000000	-0.019429	-0.038967
9	GD16	-0.240933	-0.053459	0.000000	0.000000	-0.125667	0.000000	0.003578	-0.015364
10	GD16	-0.253647	0.138655	0.000000	0.000000	-0.086899	0.000000	-0.004471	0.044078
