rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	GD15	0.640615	-0.341602	4.238790	0.000000	0.018181	0.250712	23830.654245	24397.990841
2	GD15	0.646398	0.089667	4.238790	0.000000	0.097755	0.250712	24297.203216	24398.726273
3	GD15	0.653679	0.081999	4.238790	0.000000	0.129309	0.250712	23662.750051	24653.032307
4	GD15	0.630584	0.173443	4.238790	0.000000	0.025876	0.250712	23837.675428	24239.538777
5	GD15	0.673820	0.086817	4.238790	0.000000	0.126479	0.250712	24199.108102	24935.481241
6	GD15	0.632122	0.029164	4.238790	0.000000	0.076202	0.250712	23410.353053	24108.673325
7	GD15	0.606550	-0.049617	4.238790	0.000000	0.016732	0.250712	24313.535079	24673.686842
8	GD15	0.595721	-0.214084	4.238790	0.000000	0.011847	0.250712	23889.363421	24590.589231
9	GD15	0.594724	-0.103348	4.238790	0.000000	-0.057567	0.250712	24531.812293	24417.464496
10	GD15	0.612965	-0.104996	4.238790	0.000000	0.079510	0.250712	23688.893925	25057.006236
1	GD16	0.336830	-0.044990	4.238790	0.000000	0.037802	0.250712	23740.809302	24549.870060
2	GD16	0.431035	0.084982	4.238790	0.000000	0.079619	0.250712	23880.931504	24685.509287
3	GD16	0.451967	0.221164	4.238790	0.000000	0.204604	0.250712	24158.050983	24218.257165
4	GD16	0.426904	0.058347	4.238790	0.000000	0.134959	0.250712	23718.097374	24588.973398
5	GD16	0.436567	-0.183547	4.238790	0.000000	0.072919	0.250712	23124.657639	24339.522080
6	GD16	0.391850	-0.139629	4.238790	0.000000	-0.014177	0.250712	23767.027661	24495.894877
7	GD16	0.391985	0.026169	4.238790	0.000000	0.087277	0.250712	22794.086848	24452.187481
8	GD16	0.372704	0.176537	4.238790	0.000000	0.066622	0.250712	24005.767240	24452.185255
9	GD16	0.395527	0.048845	4.238790	0.000000	0.037798	0.250712	24099.843124	24805.142351
10	GD16	0.443125	-0.330351	4.238790	0.000000	0.037481	0.250712	23920.515581	24913.637837
