rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
9	GD14	0.033724	0.140364	0.000000	0.000000	-0.056073	0.000000	0.016334	0.011478
10	GD14	0.006256	-0.076399	0.000000	0.000000	-0.145336	0.000000	-0.032090	-0.002446
1	GD15	0.011911	-0.341602	0.000000	0.000000	0.018181	0.000000	0.002734	-0.009336
2	GD15	0.017694	0.089667	0.000000	0.000000	0.097755	0.000000	0.022122	-0.009305
3	GD15	0.024975	0.081999	0.000000	0.000000	0.129309	0.000000	-0.004337	0.001064
4	GD15	0.001880	0.173443	0.000000	0.000000	0.025876	0.000000	0.003029	-0.015851
5	GD15	0.045116	0.086817	0.000000	0.000000	0.126479	0.000000	0.018077	0.012455
6	GD15	0.003418	0.029164	0.000000	0.000000	0.076202	0.000000	-0.015060	-0.021265
7	GD15	-0.022154	-0.049617	0.000000	0.000000	0.016732	0.000000	0.022794	0.001901
8	GD15	-0.032983	-0.214084	0.000000	0.000000	0.011847	0.000000	0.005195	-0.001472
9	GD15	-0.033980	-0.103348	0.000000	0.000000	-0.057567	0.000000	0.031732	-0.008538
10	GD15	-0.015739	-0.104996	0.000000	0.000000	0.079510	0.000000	-0.003232	0.017317
1	GD16	-0.291874	-0.044990	0.000000	0.000000	0.037802	0.000000	-0.001043	-0.003130
2	GD16	-0.197669	0.084982	0.000000	0.000000	0.079619	0.000000	0.004841	0.002380
3	GD16	-0.176737	0.221164	0.000000	0.000000	0.204604	0.000000	0.016379	-0.016730
4	GD16	-0.201800	0.058347	0.000000	0.000000	0.134959	0.000000	-0.002000	-0.001538
5	GD16	-0.192137	-0.183547	0.000000	0.000000	0.072919	0.000000	-0.027339	-0.011735
6	GD16	-0.236854	-0.139629	0.000000	0.000000	-0.014177	0.000000	0.000060	-0.005331
7	GD16	-0.236720	0.026169	0.000000	0.000000	0.087277	0.000000	-0.041738	-0.007117
8	GD16	-0.256000	0.176537	0.000000	0.000000	0.066622	0.000000	0.010055	-0.007117
9	GD16	-0.233178	0.048845	0.000000	0.000000	0.037798	0.000000	0.013967	0.007215
10	GD16	-0.185579	-0.330351	0.000000	0.000000	0.037481	0.000000	0.006498	0.011579
