rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
3	AG139	-0.002846	0.064691	0.000000	0.000000	-0.139626	0.000000	0.008893	0.014775
4	AG139	-0.049947	0.412151	0.000000	0.000000	-0.208109	0.000000	-0.011265	0.007759
5	AG139	-0.029216	-0.089200	0.000000	0.000000	-0.161117	0.000000	0.003027	0.007979
6	AG139	-0.043925	0.443096	0.000000	0.000000	-0.167549	0.000000	0.002922	-0.036914
7	AG139	-0.023641	0.092510	0.000000	0.000000	-0.132360	0.000000	-0.008302	0.028517
8	AG139	-0.057278	0.012389	0.000000	0.000000	-0.147565	0.000000	0.004112	0.064129
9	AG139	0.002204	0.214420	0.000000	0.000000	-0.150947	0.000000	0.001809	-0.004202
10	AG139	-0.088174	0.282194	0.000000	0.000000	-0.147011	0.000000	0.007710	0.016476
1	AG142	0.097261	0.398430	0.000000	0.000000	-0.219385	0.000000	0.006016	0.006552
2	AG142	0.112484	0.161386	0.000000	0.000000	-0.172771	0.000000	0.009805	0.050688
3	AG142	0.129950	0.318710	0.000000	0.000000	-0.127554	0.000000	0.018152	0.048325
4	AG142	0.126020	0.695781	0.000000	0.000000	-0.200648	0.000000	-0.004488	-0.000250
5	AG142	0.173569	0.440823	0.000000	0.000000	-0.098382	0.000000	-0.009735	-0.024017
6	AG142	0.120264	0.559324	0.000000	0.000000	-0.184487	0.000000	-0.006293	0.008970
7	AG142	0.111674	0.606875	0.000000	0.000000	-0.188321	0.000000	0.018560	0.002875
8	AG142	0.145643	0.815796	0.000000	0.000000	-0.125964	0.000000	-0.002144	0.044233
9	AG142	0.130590	0.345095	0.000000	0.000000	-0.138627	0.000000	0.009650	0.059937
10	AG142	0.153382	0.426841	0.000000	0.000000	-0.169241	0.000000	0.008268	-0.014524
1	GD14	-0.016795	-0.101235	0.000000	0.000000	-0.291715	0.000000	0.006558	-0.015523
2	GD14	-0.007310	0.093198	0.000000	0.000000	-0.325770	0.000000	-0.028519	-0.029950
3	GD14	-0.001823	0.440343	0.000000	0.000000	-0.290448	0.000000	0.000324	-0.007811
4	GD14	-0.041239	0.084518	0.000000	0.000000	-0.314446	0.000000	0.005154	0.055444
5	GD14	0.039365	0.235071	0.000000	0.000000	-0.289794	0.000000	-0.008635	-0.055871
6	GD14	0.003160	0.043057	0.000000	0.000000	-0.280866	0.000000	0.001538	-0.046918
7	GD14	0.015218	-0.014165	0.000000	0.000000	-0.290457	0.000000	0.002928	0.008500
8	GD14	-0.024904	0.148244	0.000000	0.000000	-0.344620	0.000000	0.005678	-0.021590
9	GD14	0.000315	0.026449	0.000000	0.000000	-0.366382	0.000000	-0.007814	-0.000689
10	GD14	0.005239	0.046677	0.000000	0.000000	-0.300342	0.000000	-0.000771	0.006561
1	GD15	-0.016959	0.572552	0.000000	0.000000	-0.151870	0.000000	-0.017550	-0.007937
2	GD15	-0.036713	0.052580	0.000000	0.000000	-0.137326	0.000000	-0.009803	-0.015237
3	GD15	0.009771	-0.017168	0.000000	0.000000	-0.139594	0.000000	-0.001221	-0.021474
4	GD15	-0.009489	0.189528	0.000000	0.000000	-0.151848	0.000000	0.000401	-0.035021
5	GD15	-0.004676	0.001608	0.000000	0.000000	-0.139091	0.000000	-0.010396	0.041790
6	GD15	0.005080	0.346371	0.000000	0.000000	-0.109239	0.000000	0.004424	-0.054892
7	GD15	-0.023750	0.110170	0.000000	0.000000	-0.108734	0.000000	-0.018007	0.049048
8	GD15	-0.010658	-0.056606	0.000000	0.000000	-0.094152	0.000000	0.026871	0.024407
9	GD15	-0.053845	0.204602	0.000000	0.000000	-0.169858	0.000000	-0.007905	-0.022369
10	GD15	0.001858	0.231596	0.000000	0.000000	-0.153149	0.000000	-0.010715	-0.050165
1	GD16	-0.258714	0.099621	0.000000	0.000000	-0.084504	0.000000	0.019026	0.020218
2	GD16	-0.263354	0.109385	0.000000	0.000000	-0.096375	0.000000	-0.004068	0.012429
3	GD16	-0.276745	0.277720	0.000000	0.000000	-0.109643	0.000000	0.012347	0.042876
4	GD16	-0.232442	-0.093673	0.000000	0.000000	-0.141697	0.000000	0.005856	0.008586
5	GD16	-0.233309	0.186094	0.000000	0.000000	-0.106604	0.000000	0.000756	-0.019805
6	GD16	-0.261178	0.286186	0.000000	0.000000	-0.094455	0.000000	-0.024461	-0.005141
7	GD16	-0.240095	0.169631	0.000000	0.000000	-0.106790	0.000000	0.002218	0.000029
8	GD16	-0.204917	0.024840	0.000000	0.000000	-0.010754	0.000000	-0.025111	0.032754
9	GD16	-0.224639	-0.007447	0.000000	0.000000	-0.135276	0.000000	-0.023248	-0.030909
10	GD16	-0.229088	0.141603	0.000000	0.000000	-0.141855	0.000000	0.005043	0.006163
