rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
10	AG139	0.546215	0.282194	3.174477	0.000000	-0.147011	-0.220370	23590.737473	24986.800267
1	AG142	0.731650	0.398430	3.174477	0.000000	-0.219385	-0.220370	23550.809275	24740.065298
2	AG142	0.746873	0.161386	3.174477	0.000000	-0.172771	-0.220370	23640.211017	25856.453961
3	AG142	0.764339	0.318710	3.174477	0.000000	-0.127554	-0.220370	23838.363630	25795.432700
4	AG142	0.760409	0.695781	3.174477	0.000000	-0.200648	-0.220370	23304.721895	24572.360036
5	AG142	0.807958	0.440823	3.174477	0.000000	-0.098382	-0.220370	23182.766518	23995.226385
6	AG142	0.754653	0.559324	3.174477	0.000000	-0.184487	-0.220370	23262.694338	24799.959586
7	AG142	0.746063	0.606875	3.174477	0.000000	-0.188321	-0.220370	23848.100025	24649.252821
8	AG142	0.780032	0.815796	3.174477	0.000000	-0.125964	-0.220370	23359.413517	25690.083731
9	AG142	0.764979	0.345095	3.174477	0.000000	-0.138627	-0.220370	23636.545451	26096.700141
10	AG142	0.787770	0.426841	3.174477	0.000000	-0.169241	-0.220370	23603.893027	24224.094405
1	GD14	0.617593	-0.101235	3.174477	0.000000	-0.291715	-0.220370	23563.579101	24199.917207
2	GD14	0.627079	0.093198	3.174477	0.000000	-0.325770	-0.220370	22751.367554	23853.291663
3	GD14	0.632566	0.440343	3.174477	0.000000	-0.290448	-0.220370	23417.127486	24387.267321
4	GD14	0.593149	0.084518	3.174477	0.000000	-0.314446	-0.220370	23530.523325	25979.717526
5	GD14	0.673754	0.235071	3.174477	0.000000	-0.289794	-0.220370	23208.277919	23242.924213
6	GD14	0.637549	0.043057	3.174477	0.000000	-0.280866	-0.220370	23445.587660	23451.965923
7	GD14	0.649606	-0.014165	3.174477	0.000000	-0.290457	-0.220370	23478.202218	24788.306599
8	GD14	0.609485	0.148244	3.174477	0.000000	-0.344620	-0.220370	23542.844916	24053.542275
9	GD14	0.634704	0.026449	3.174477	0.000000	-0.366382	-0.220370	23227.351024	24561.566533
10	GD14	0.639628	0.046677	3.174477	0.000000	-0.300342	-0.220370	23391.500973	24740.280288
1	GD15	0.617430	0.572552	3.174477	0.000000	-0.151870	-0.220370	23002.297704	24384.197705
2	GD15	0.597676	0.052580	3.174477	0.000000	-0.137326	-0.220370	23181.193813	24206.837320
3	GD15	0.644159	-0.017168	3.174477	0.000000	-0.139594	-0.220370	23380.989253	24056.336221
4	GD15	0.624900	0.189528	3.174477	0.000000	-0.151848	-0.220370	23418.938611	23732.625550
5	GD15	0.629712	0.001608	3.174477	0.000000	-0.139091	-0.220370	23167.437499	25627.410104
6	GD15	0.639468	0.346371	3.174477	0.000000	-0.109239	-0.220370	23513.335828	23265.693659
7	GD15	0.610638	0.110170	3.174477	0.000000	-0.108734	-0.220370	22991.796426	25814.070386
8	GD15	0.623730	-0.056606	3.174477	0.000000	-0.094152	-0.220370	24047.106342	25185.770296
9	GD15	0.580544	0.204602	3.174477	0.000000	-0.169858	-0.220370	23225.221410	24034.810278
10	GD15	0.636246	0.231596	3.174477	0.000000	-0.153149	-0.220370	23160.048072	23375.925801
1	GD16	0.375675	0.099621	3.174477	0.000000	-0.084504	-0.220370	23859.199077	25080.495608
2	GD16	0.371034	0.109385	3.174477	0.000000	-0.096375	-0.220370	23314.525443	24885.901459
3	GD16	0.357644	0.277720	3.174477	0.000000	-0.109643	-0.220370	23700.388807	25655.239183
4	GD16	0.401947	-0.093673	3.174477	0.000000	-0.141697	-0.220370	23547.035837	24790.443300
5	GD16	0.401080	0.186094	3.174477	0.000000	-0.106604	-0.220370	23427.256039	24096.513329
6	GD16	0.373210	0.286186	3.174477	0.000000	-0.094455	-0.220370	22843.880587	24452.469435
7	GD16	0.394293	0.169631	3.174477	0.000000	-0.106790	-0.220370	23461.523852	24579.212995
8	GD16	0.429471	0.024840	3.174477	0.000000	-0.010754	-0.220370	22829.043598	25396.866751
9	GD16	0.409750	-0.007447	3.174477	0.000000	-0.135276	-0.220370	22871.615795	23830.422035
10	GD16	0.405301	0.141603	3.174477	0.000000	-0.141855	-0.220370	23527.909147	24730.446586
