rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.346588	0.542625
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248318	0.449579
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.375254	-0.052352
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057980	0.238679
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155203	0.128565
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.295490	0.305694
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.287182	0.218651
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.449423	0.027336
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037250	0.338028
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.192053	0.561728
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.222380	0.403296
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229094	0.562486
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.059408	0.314215
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113535	0.617901
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253736	0.337941
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003500	0.333788
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049835	0.271682
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.257420	0.654632
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074075	-0.203747
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052456	0.078694
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200266	0.167282
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177271	-0.146144
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.364233	0.024196
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047246	-0.018298
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.615872	-0.257544
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200400	-0.377250
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.295946	0.057413
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.394780	0.083640
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198152	-0.376667
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.635428	-0.480408
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.509810	-0.540976
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.585009	-0.412056
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.232769	-0.442423
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082113	-0.486363
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095128	-0.180815
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.264927	-0.494868
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.555168	-0.314488
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.470300	-0.452497
