rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
6	AG139	-0.082657	-0.114845	0.000000	0.000000	0.019899	0.000000	0.043802	-0.006832
7	AG139	0.003247	0.000081	0.000000	0.000000	0.023760	0.000000	-0.018855	0.010278
8	AG139	-0.023689	-0.113655	0.000000	0.000000	0.164300	0.000000	0.003900	0.053214
9	AG139	-0.026816	-0.029972	0.000000	0.000000	0.068271	0.000000	-0.004715	0.019302
10	AG139	-0.048497	-0.067703	0.000000	0.000000	0.087947	0.000000	0.001205	-0.010164
1	AG142	0.134066	0.306152	0.000000	0.000000	0.015410	0.000000	-0.033179	-0.017529
2	AG142	0.179174	0.278717	0.000000	0.000000	0.108258	0.000000	0.015010	-0.024812
3	AG142	0.106991	0.296101	0.000000	0.000000	0.025520	0.000000	-0.024024	-0.016275
4	AG142	0.142939	0.731235	0.000000	0.000000	0.046786	0.000000	0.000450	-0.018531
5	AG142	0.144053	0.211322	0.000000	0.000000	0.003933	0.000000	-0.023693	0.015354
6	AG142	0.162654	0.202045	0.000000	0.000000	0.055939	0.000000	-0.016938	0.020614
7	AG142	0.180449	0.177785	0.000000	0.000000	0.105144	0.000000	0.003025	0.013482
8	AG142	0.143966	0.252689	0.000000	0.000000	0.063513	0.000000	0.031943	0.025179
9	AG142	0.092527	0.493967	0.000000	0.000000	0.011452	0.000000	0.006308	0.051810
10	AG142	0.161734	0.453513	0.000000	0.000000	0.137942	0.000000	0.004361	-0.001129
1	GD14	0.023971	-0.381479	0.000000	0.000000	-0.272104	0.000000	-0.046216	-0.012273
2	GD14	-0.006584	-0.169309	0.000000	0.000000	-0.114920	0.000000	0.009203	0.004485
3	GD14	0.035022	-0.239151	0.000000	0.000000	-0.145613	0.000000	-0.053008	-0.000887
4	GD14	-0.006418	-0.001519	0.000000	0.000000	-0.088362	0.000000	-0.021379	0.037218
5	GD14	0.069339	-0.041365	0.000000	0.000000	-0.126622	0.000000	-0.024521	-0.025579
6	GD14	0.046053	0.004937	0.000000	0.000000	-0.119916	0.000000	-0.023810	-0.022439
7	GD14	0.022478	0.132254	0.000000	0.000000	-0.211069	0.000000	-0.040806	-0.039045
8	GD14	0.001443	0.056300	0.000000	0.000000	-0.120904	0.000000	0.011413	0.056247
9	GD14	-0.015084	-0.097849	0.000000	0.000000	-0.158650	0.000000	0.020993	-0.008304
10	GD14	0.050144	-0.231698	0.000000	0.000000	-0.188649	0.000000	0.020354	0.008501
1	GD15	-0.008543	-0.271610	0.000000	0.000000	0.051419	0.000000	-0.009583	-0.024060
2	GD15	-0.022671	-0.072405	0.000000	0.000000	-0.003738	0.000000	-0.041076	0.021304
3	GD15	-0.039800	-0.049931	0.000000	0.000000	-0.010795	0.000000	-0.012203	-0.012263
4	GD15	-0.052149	0.080476	0.000000	0.000000	0.075529	0.000000	0.016010	-0.009891
5	GD15	-0.011578	0.150496	0.000000	0.000000	0.056235	0.000000	-0.002673	-0.052609
6	GD15	-0.033677	-0.185011	0.000000	0.000000	0.043788	0.000000	-0.004353	0.007965
7	GD15	0.001520	0.021920	0.000000	0.000000	0.027031	0.000000	-0.002528	-0.020146
8	GD15	0.022459	0.023686	0.000000	0.000000	0.048457	0.000000	-0.015566	-0.022305
9	GD15	0.014181	-0.006649	0.000000	0.000000	0.061167	0.000000	0.024467	-0.007194
10	GD15	-0.035250	0.236434	0.000000	0.000000	0.077341	0.000000	-0.002058	-0.013030
1	GD16	-0.181585	-0.207434	0.000000	0.000000	0.014901	0.000000	0.007195	-0.038139
2	GD16	-0.254220	-0.091904	0.000000	0.000000	0.123899	0.000000	-0.033322	0.055784
3	GD16	-0.234857	-0.001690	0.000000	0.000000	0.144207	0.000000	0.001482	-0.004410
4	GD16	-0.239575	0.184389	0.000000	0.000000	0.142958	0.000000	-0.042119	-0.014811
5	GD16	-0.243493	-0.193482	0.000000	0.000000	0.086828	0.000000	-0.022388	0.033803
6	GD16	-0.189971	0.057830	0.000000	0.000000	0.117802	0.000000	-0.042127	0.006680
7	GD16	-0.233005	-0.216706	0.000000	0.000000	0.049431	0.000000	0.008125	-0.007947
8	GD16	-0.202695	-0.251908	0.000000	0.000000	0.015928	0.000000	-0.037442	-0.058961
9	GD16	-0.225462	-0.167507	0.000000	0.000000	-0.042178	0.000000	0.017732	-0.004371
10	GD16	-0.249510	0.011204	0.000000	0.000000	0.064318	0.000000	0.034320	-0.014858
