rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
6	AG142	0.795389	0.202045	3.491206	0.000000	0.055939	0.267342	23107.406693	25038.108215
7	AG142	0.813185	0.177785	3.491206	0.000000	0.105144	0.267342	23573.344062	24860.176784
8	AG142	0.776701	0.252689	3.491206	0.000000	0.063513	0.267342	24265.001075	25152.680739
9	AG142	0.725263	0.493967	3.491206	0.000000	0.011452	0.267342	23650.865047	25831.527744
10	AG142	0.794470	0.453513	3.491206	0.000000	0.137942	0.267342	23604.854554	24499.587091
1	GD14	0.656706	-0.381479	3.491206	0.000000	-0.272104	0.267342	22440.678851	24228.081799
2	GD14	0.626151	-0.169309	3.491206	0.000000	-0.114920	0.267342	23719.442900	24637.509070
3	GD14	0.667758	-0.239151	3.491206	0.000000	-0.145613	0.267342	22288.790981	24505.524648
4	GD14	0.626317	-0.001519	3.491206	0.000000	-0.088362	0.267342	23005.019194	25457.308167
5	GD14	0.702075	-0.041365	3.491206	0.000000	-0.126622	0.267342	22932.861070	23907.841213
6	GD14	0.678788	0.004937	3.491206	0.000000	-0.119916	0.267342	22949.166442	23983.024344
7	GD14	0.655214	0.132254	3.491206	0.000000	-0.211069	0.267342	22562.411563	23588.044815
8	GD14	0.634179	0.056300	3.491206	0.000000	-0.120904	0.267342	23771.903819	25946.387023
9	GD14	0.617651	-0.097849	3.491206	0.000000	-0.158650	0.267342	24000.731092	24324.430498
10	GD14	0.682879	-0.231698	3.491206	0.000000	-0.188649	0.267342	23985.412293	24736.658467
1	GD15	0.624193	-0.271610	3.491206	0.000000	0.051419	0.267342	23277.993855	23944.179722
2	GD15	0.610065	-0.072405	3.491206	0.000000	-0.003738	0.267342	22556.332009	25055.397077
3	GD15	0.592936	-0.049931	3.491206	0.000000	-0.010795	0.267342	23217.086447	24228.330539
4	GD15	0.580587	0.080476	3.491206	0.000000	0.075529	0.267342	23881.433156	24285.865407
5	GD15	0.621157	0.150496	3.491206	0.000000	0.056235	0.267342	23439.405053	23270.258061
6	GD15	0.599058	-0.185011	3.491206	0.000000	0.043788	0.267342	23400.063007	24723.399071
7	GD15	0.634256	0.021920	3.491206	0.000000	0.027031	0.267342	23442.804794	24038.093307
8	GD15	0.655194	0.023686	3.491206	0.000000	0.048457	0.267342	23139.137634	23986.230632
9	GD15	0.646917	-0.006649	3.491206	0.000000	0.061167	0.267342	24084.259763	24351.439657
10	GD15	0.597486	0.236434	3.491206	0.000000	0.077341	0.267342	23453.817884	24209.758221
1	GD16	0.451151	-0.207434	3.491206	0.000000	0.014901	0.267342	23671.861783	23609.432312
2	GD16	0.378515	-0.091904	3.491206	0.000000	0.123899	0.267342	22731.904236	25934.363832
3	GD16	0.397879	-0.001690	3.491206	0.000000	0.144207	0.267342	23536.989175	24419.331340
4	GD16	0.393160	0.184389	3.491206	0.000000	0.142958	0.267342	22532.813988	24166.675820
5	GD16	0.389242	-0.193482	3.491206	0.000000	0.086828	0.267342	22981.830305	25370.528171
6	GD16	0.442765	0.057830	3.491206	0.000000	0.117802	0.267342	22532.626297	24691.647132
7	GD16	0.399731	-0.216706	3.491206	0.000000	0.049431	0.267342	23693.871729	24333.121977
8	GD16	0.430040	-0.251908	3.491206	0.000000	0.015928	0.267342	22638.444959	23122.911283
9	GD16	0.407274	-0.167507	3.491206	0.000000	-0.042178	0.267342	23922.590558	24420.287527
10	GD16	0.383226	0.011204	3.491206	0.000000	0.064318	0.267342	24322.734910	24165.534979
