rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
10	GD14	-0.001679	0.031098	0.000000	0.000000	-0.120747	0.000000	-0.011955	-0.018416
1	GD15	0.001770	0.000025	0.000000	0.000000	-0.001340	0.000000	-0.022917	-0.023423
2	GD15	0.006435	-0.224168	0.000000	0.000000	-0.039539	0.000000	0.003868	-0.030733
3	GD15	-0.037102	-0.318280	0.000000	0.000000	-0.022750	0.000000	-0.005874	0.008888
4	GD15	-0.022601	-0.233018	0.000000	0.000000	0.024588	0.000000	-0.009424	0.021048
5	GD15	0.038827	-0.004053	0.000000	0.000000	0.125081	0.000000	-0.035034	-0.035332
6	GD15	-0.023599	0.304532	0.000000	0.000000	-0.065916	0.000000	0.003985	-0.014371
7	GD15	-0.040876	0.105411	0.000000	0.000000	0.058600	0.000000	0.030879	-0.011489
8	GD15	-0.017372	0.101671	0.000000	0.000000	0.096527	0.000000	0.006115	0.049388
9	GD15	-0.024829	-0.358367	0.000000	0.000000	0.059535	0.000000	-0.000425	0.004281
10	GD15	-0.004416	0.106007	0.000000	0.000000	0.103224	0.000000	-0.023351	0.009975
1	GD16	-0.225613	0.013811	0.000000	0.000000	0.027064	0.000000	0.004776	0.010031
2	GD16	-0.222324	0.117583	0.000000	0.000000	0.114757	0.000000	-0.029594	-0.044332
3	GD16	-0.255017	-0.302613	0.000000	0.000000	0.068981	0.000000	0.010599	0.010394
4	GD16	-0.258178	0.007559	0.000000	0.000000	0.082048	0.000000	0.021463	-0.012698
5	GD16	-0.257372	-0.109831	0.000000	0.000000	0.023503	0.000000	0.010117	-0.002538
6	GD16	-0.199272	0.224174	0.000000	0.000000	0.043494	0.000000	0.003604	-0.003146
7	GD16	-0.235283	0.046915	0.000000	0.000000	0.160307	0.000000	0.008165	-0.018720
8	GD16	-0.272284	-0.038478	0.000000	0.000000	0.027286	0.000000	0.016348	-0.026978
9	GD16	-0.282436	0.092639	0.000000	0.000000	0.033140	0.000000	-0.000633	0.006776
10	GD16	-0.202233	-0.040842	0.000000	0.000000	0.126730	0.000000	0.017243	0.052347
