rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
4	GD15	0.037726	-0.173960	0.000000	0.000000	-0.144558	0.000000	0.017795	-0.042638
5	GD15	-0.006241	0.258793	0.000000	0.000000	-0.194593	0.000000	-0.014567	0.016547
6	GD15	-0.034365	-0.099990	0.000000	0.000000	-0.165083	0.000000	0.048931	0.002872
7	GD15	-0.026966	0.294326	0.000000	0.000000	-0.121685	0.000000	-0.009213	-0.027472
8	GD15	-0.051850	-0.337910	0.000000	0.000000	-0.258849	0.000000	0.012633	-0.002161
9	GD15	-0.038833	0.145482	0.000000	0.000000	-0.203685	0.000000	0.000206	-0.040797
10	GD15	-0.016557	0.126384	0.000000	0.000000	-0.169928	0.000000	-0.005386	-0.024815
1	GD16	-0.233681	0.465834	0.000000	0.000000	-0.126093	0.000000	-0.016887	0.056992
2	GD16	-0.183653	0.186778	0.000000	0.000000	-0.027063	0.000000	-0.009063	0.000454
3	GD16	-0.207592	0.271973	0.000000	0.000000	-0.067189	0.000000	0.000713	0.019810
4	GD16	-0.243587	-0.004990	0.000000	0.000000	-0.117955	0.000000	0.005771	-0.018125
5	GD16	-0.247525	0.033015	0.000000	0.000000	-0.139981	0.000000	-0.028934	-0.010360
6	GD16	-0.171453	0.035104	0.000000	0.000000	-0.099794	0.000000	-0.013677	0.039442
7	GD16	-0.240051	0.071667	0.000000	0.000000	-0.159756	0.000000	0.013000	-0.024809
8	GD16	-0.179947	-0.122561	0.000000	0.000000	-0.145741	0.000000	-0.025705	0.005312
9	GD16	-0.230320	0.112492	0.000000	0.000000	-0.085874	0.000000	-0.016387	-0.008079
10	GD16	-0.205798	0.219810	0.000000	0.000000	-0.115507	0.000000	-0.024355	-0.029721
