rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
4	AG139	-0.011491	0.159480	0.000000	0.000000	0.051143	0.000000	0.003114	-0.041725
5	AG139	-0.026908	0.078503	0.000000	0.000000	0.079727	0.000000	0.018361	-0.006804
6	AG139	-0.020146	0.114790	0.000000	0.000000	0.003188	0.000000	0.003675	-0.014747
7	AG139	-0.057838	0.059458	0.000000	0.000000	0.020220	0.000000	0.002218	-0.029957
8	AG139	-0.059563	0.122019	0.000000	0.000000	-0.003427	0.000000	-0.006668	-0.000694
9	AG139	-0.046353	-0.002074	0.000000	0.000000	0.133832	0.000000	0.000466	0.048950
10	AG139	-0.052087	-0.119131	0.000000	0.000000	-0.016540	0.000000	-0.004562	0.013654
1	AG142	0.128606	0.382220	0.000000	0.000000	0.031949	0.000000	0.001975	-0.049782
2	AG142	0.152844	0.502676	0.000000	0.000000	0.001057	0.000000	0.010966	0.016647
3	AG142	0.143523	0.412563	0.000000	0.000000	0.121888	0.000000	0.004841	0.024527
4	AG142	0.139432	0.305668	0.000000	0.000000	0.038082	0.000000	0.009520	0.039173
5	AG142	0.121585	0.559832	0.000000	0.000000	0.013286	0.000000	-0.000069	0.013858
6	AG142	0.118567	0.359019	0.000000	0.000000	0.002307	0.000000	0.011592	0.002253
7	AG142	0.183353	0.200159	0.000000	0.000000	0.036972	0.000000	-0.005788	0.020258
8	AG142	0.184298	0.210801	0.000000	0.000000	0.008589	0.000000	0.006452	0.001205
9	AG142	0.137094	0.432389	0.000000	0.000000	0.022585	0.000000	0.011223	-0.017940
10	AG142	0.132644	0.451333	0.000000	0.000000	0.037659	0.000000	-0.002332	-0.014235
1	GD14	-0.028907	-0.092438	0.000000	0.000000	-0.159293	0.000000	-0.025315	0.049202
2	GD14	0.010764	0.025121	0.000000	0.000000	-0.106426	0.000000	0.000342	-0.010492
3	GD14	-0.042077	-0.252863	0.000000	0.000000	-0.195267	0.000000	0.022586	0.015702
4	GD14	0.030254	0.105834	0.000000	0.000000	-0.142340	0.000000	0.015341	-0.005691
5	GD14	0.011397	0.021410	0.000000	0.000000	-0.134843	0.000000	0.011942	-0.046102
6	GD14	0.033299	-0.076137	0.000000	0.000000	-0.115923	0.000000	0.019253	0.012383
7	GD14	0.020391	-0.145764	0.000000	0.000000	-0.136927	0.000000	0.003520	0.010204
8	GD14	0.030007	-0.030964	0.000000	0.000000	-0.121269	0.000000	0.013766	0.006399
9	GD14	0.020789	-0.041660	0.000000	0.000000	-0.086715	0.000000	-0.027887	-0.000400
10	GD14	-0.026690	-0.026988	0.000000	0.000000	-0.205192	0.000000	-0.006090	0.006030
1	GD15	0.015437	0.229344	0.000000	0.000000	0.073087	0.000000	-0.008632	-0.016386
2	GD15	0.063154	0.017108	0.000000	0.000000	0.111310	0.000000	-0.000717	-0.045394
3	GD15	-0.019261	0.105956	0.000000	0.000000	-0.011817	0.000000	0.012921	-0.034689
4	GD15	-0.022131	0.301043	0.000000	0.000000	0.054413	0.000000	0.005061	-0.010191
5	GD15	-0.071785	0.031525	0.000000	0.000000	0.058750	0.000000	-0.003920	0.013572
6	GD15	-0.018743	0.024426	0.000000	0.000000	0.025327	0.000000	0.015495	-0.033630
7	GD15	-0.017297	0.010144	0.000000	0.000000	0.081641	0.000000	0.003197	0.013963
8	GD15	-0.030542	0.240230	0.000000	0.000000	0.028339	0.000000	0.001281	0.000691
9	GD15	-0.031855	-0.058479	0.000000	0.000000	0.048249	0.000000	-0.006361	0.007280
10	GD15	0.031959	0.298516	0.000000	0.000000	0.058352	0.000000	0.007438	-0.024145
1	GD16	-0.184523	0.331043	0.000000	0.000000	0.105974	0.000000	-0.005463	-0.013665
2	GD16	-0.252089	-0.066766	0.000000	0.000000	0.008228	0.000000	0.002359	0.014662
3	GD16	-0.206801	-0.209768	0.000000	0.000000	0.026691	0.000000	-0.001724	0.039238
4	GD16	-0.225042	-0.011216	0.000000	0.000000	0.058285	0.000000	-0.006040	0.003240
5	GD16	-0.227127	0.147909	0.000000	0.000000	0.056001	0.000000	-0.002338	-0.020674
6	GD16	-0.200078	0.021187	0.000000	0.000000	0.079560	0.000000	-0.042947	-0.004791
7	GD16	-0.235573	0.149611	0.000000	0.000000	0.051288	0.000000	0.027351	-0.002306
8	GD16	-0.242136	-0.033365	0.000000	0.000000	0.034211	0.000000	-0.007854	0.005310
9	GD16	-0.267994	0.332495	0.000000	0.000000	0.120153	0.000000	0.006343	0.010247
10	GD16	-0.251459	0.204518	0.000000	0.000000	0.112262	0.000000	-0.021550	-0.033065
