rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
10	GD15	-0.009603	-0.255651	0.000000	0.000000	-0.197120	0.000000	0.018108	0.000689
1	GD16	-0.197595	0.344646	0.000000	0.000000	-0.057900	0.000000	-0.034059	-0.022725
2	GD16	-0.265960	0.078232	0.000000	0.000000	-0.091156	0.000000	0.014516	-0.002101
3	GD16	-0.214029	0.156398	0.000000	0.000000	-0.041111	0.000000	-0.014781	-0.002141
4	GD16	-0.227637	-0.066577	0.000000	0.000000	-0.103891	0.000000	-0.033747	-0.004745
5	GD16	-0.200406	0.190929	0.000000	0.000000	-0.109662	0.000000	0.021644	0.029319
6	GD16	-0.321449	0.039760	0.000000	0.000000	-0.180882	0.000000	0.043101	0.012447
7	GD16	-0.228607	0.213558	0.000000	0.000000	-0.107120	0.000000	-0.036427	0.005322
8	GD16	-0.172448	0.141615	0.000000	0.000000	-0.023460	0.000000	0.033288	0.000307
9	GD16	-0.173405	0.398662	0.000000	0.000000	-0.048211	0.000000	-0.020709	-0.000269
10	GD16	-0.242941	0.330168	0.000000	0.000000	-0.074718	0.000000	-0.010877	0.038986
