rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
3	GD14	0.691203	0.127791	3.631439	0.000000	-0.027576	0.243254	23767.916835	24788.103781
4	GD14	0.571910	0.015513	3.631439	0.000000	-0.188739	0.243254	22902.533846	25005.573631
5	GD14	0.656711	-0.205127	3.631439	0.000000	-0.151751	0.243254	22975.023666	24901.818223
6	GD14	0.656201	-0.086124	3.631439	0.000000	-0.109107	0.243254	23007.839834	25601.169884
7	GD14	0.595522	0.027701	3.631439	0.000000	-0.165326	0.243254	23147.438442	24400.489228
8	GD14	0.670749	0.196401	3.631439	0.000000	-0.106203	0.243254	23406.709040	24318.422150
9	GD14	0.668285	0.238246	3.631439	0.000000	-0.031285	0.243254	22996.804760	26151.473507
10	GD14	0.717555	-0.012196	3.631439	0.000000	-0.132649	0.243254	23232.202946	25089.041878
1	GD15	0.631267	0.127213	3.631439	0.000000	0.100816	0.243254	23181.118040	25311.950321
2	GD15	0.685007	-0.098523	3.631439	0.000000	0.065018	0.243254	23949.697087	25321.457038
3	GD15	0.584279	0.458830	3.631439	0.000000	0.098311	0.243254	23145.272026	24492.043147
4	GD15	0.639202	-0.240263	3.631439	0.000000	0.006273	0.243254	23493.405167	24513.540080
5	GD15	0.584153	-0.193586	3.631439	0.000000	-0.037045	0.243254	23454.873037	23779.889262
6	GD15	0.638128	0.053022	3.631439	0.000000	0.028953	0.243254	23983.128813	24193.338370
7	GD15	0.628765	-0.173013	3.631439	0.000000	-0.000415	0.243254	23659.589653	25195.320514
8	GD15	0.607519	0.034829	3.631439	0.000000	0.000070	0.243254	23433.543538	24375.201676
9	GD15	0.581455	0.104740	3.631439	0.000000	-0.019505	0.243254	22924.948547	24587.252604
10	GD15	0.614972	-0.104826	3.631439	0.000000	0.011779	0.243254	23403.092486	24933.856974
1	GD16	0.376127	0.128518	3.631439	0.000000	0.013118	0.243254	23530.883177	24071.219238
2	GD16	0.393503	0.030864	3.631439	0.000000	0.173928	0.243254	23497.328340	25323.541929
3	GD16	0.349341	-0.000071	3.631439	0.000000	0.050093	0.243254	24141.252820	24672.599043
4	GD16	0.392036	-0.321593	3.631439	0.000000	-0.045460	0.243254	23277.768331	23717.800199
5	GD16	0.360125	-0.106604	3.631439	0.000000	0.051805	0.243254	23533.114581	25022.548163
6	GD16	0.499281	-0.146969	3.631439	0.000000	0.193532	0.243254	23696.490776	24985.929629
7	GD16	0.379011	-0.147503	3.631439	0.000000	0.017139	0.243254	23736.226459	24529.735833
8	GD16	0.428319	0.073563	3.631439	0.000000	0.099743	0.243254	23838.722654	24846.997411
9	GD16	0.379795	-0.157785	3.631439	0.000000	0.098429	0.243254	23310.874158	25160.805041
10	GD16	0.372630	-0.100985	3.631439	0.000000	0.013965	0.243254	23377.098381	24608.362646
