rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
7	AG139	-0.016676	-0.117160	0.000000	0.000000	0.034460	0.000000	-0.036227	0.000087
8	AG139	-0.096359	0.222505	0.000000	0.000000	0.030170	0.000000	0.003712	0.040199
9	AG139	0.039083	0.156562	0.000000	0.000000	-0.001139	0.000000	0.003959	-0.024134
10	AG139	-0.067034	-0.045110	0.000000	0.000000	-0.010079	0.000000	0.012781	-0.007183
1	AG142	0.106761	0.249572	0.000000	0.000000	0.007453	0.000000	-0.006230	-0.013072
2	AG142	0.174505	0.364577	0.000000	0.000000	0.076470	0.000000	-0.006526	0.003589
3	AG142	0.179060	0.409082	0.000000	0.000000	0.081268	0.000000	-0.006329	0.007037
4	AG142	0.158543	0.172129	0.000000	0.000000	0.002895	0.000000	0.004997	0.000400
5	AG142	0.133135	0.590156	0.000000	0.000000	-0.087111	0.000000	-0.011331	-0.005119
6	AG142	0.102718	0.341675	0.000000	0.000000	0.010510	0.000000	0.009364	-0.036402
7	AG142	0.129248	0.283280	0.000000	0.000000	0.057334	0.000000	-0.012281	0.001058
8	AG142	0.177259	0.612216	0.000000	0.000000	0.106795	0.000000	-0.004333	0.010499
9	AG142	0.151950	0.087949	0.000000	0.000000	-0.054949	0.000000	-0.022079	0.007469
10	AG142	0.133567	0.309683	0.000000	0.000000	-0.028397	0.000000	-0.038869	0.061024
1	GD14	0.080400	-0.198197	0.000000	0.000000	-0.053982	0.000000	0.021916	0.025908
2	GD14	0.044353	0.087723	0.000000	0.000000	-0.072489	0.000000	-0.004242	-0.025267
3	GD14	0.019254	-0.018894	0.000000	0.000000	-0.151690	0.000000	0.002762	0.047173
4	GD14	0.006710	0.023998	0.000000	0.000000	-0.143596	0.000000	0.011039	0.003183
5	GD14	0.057552	-0.094945	0.000000	0.000000	-0.113224	0.000000	-0.018006	0.008680
6	GD14	-0.004353	0.245210	0.000000	0.000000	-0.096072	0.000000	-0.018314	-0.014206
7	GD14	-0.003370	-0.060319	0.000000	0.000000	-0.177131	0.000000	-0.000168	0.013759
8	GD14	-0.016741	-0.219673	0.000000	0.000000	-0.225217	0.000000	0.003786	-0.053195
9	GD14	0.043627	-0.271983	0.000000	0.000000	-0.195657	0.000000	-0.032898	0.026810
10	GD14	0.014381	-0.216865	0.000000	0.000000	-0.149460	0.000000	0.019901	0.022828
1	GD15	0.027808	-0.164609	0.000000	0.000000	0.005813	0.000000	0.028799	-0.039619
2	GD15	-0.024135	-0.276128	0.000000	0.000000	0.025608	0.000000	0.027362	-0.040260
3	GD15	0.018393	-0.300533	0.000000	0.000000	0.025412	0.000000	0.003150	0.035004
4	GD15	0.014874	0.103522	0.000000	0.000000	0.096862	0.000000	-0.014775	0.016706
5	GD15	0.035151	-0.003833	0.000000	0.000000	0.108531	0.000000	-0.003677	0.009580
6	GD15	0.000552	-0.094800	0.000000	0.000000	0.164487	0.000000	-0.005637	0.004412
7	GD15	0.031741	-0.021377	0.000000	0.000000	0.052245	0.000000	0.040632	-0.041018
8	GD15	0.035857	-0.357246	0.000000	0.000000	0.045631	0.000000	-0.017191	0.005898
9	GD15	-0.015162	-0.130727	0.000000	0.000000	0.024804	0.000000	0.034881	0.003804
10	GD15	-0.006194	-0.270955	0.000000	0.000000	0.033211	0.000000	-0.015491	-0.016944
1	GD16	-0.235233	0.001745	0.000000	0.000000	0.150099	0.000000	-0.001846	0.018446
2	GD16	-0.277482	0.228257	0.000000	0.000000	0.077125	0.000000	0.024967	0.013329
3	GD16	-0.180251	0.154788	0.000000	0.000000	0.143542	0.000000	-0.028145	0.007595
4	GD16	-0.234255	-0.069920	0.000000	0.000000	0.110473	0.000000	0.013847	-0.005267
5	GD16	-0.239396	-0.173994	0.000000	0.000000	-0.000949	0.000000	-0.035307	-0.018086
6	GD16	-0.239759	-0.123681	0.000000	0.000000	0.081514	0.000000	0.032361	-0.018661
7	GD16	-0.217538	0.156215	0.000000	0.000000	0.193494	0.000000	-0.016672	0.032056
8	GD16	-0.234852	0.162569	0.000000	0.000000	0.114947	0.000000	0.011240	0.025118
9	GD16	-0.239557	-0.140837	0.000000	0.000000	0.034671	0.000000	0.000705	-0.025552
10	GD16	-0.213937	0.071232	0.000000	0.000000	0.082388	0.000000	-0.004026	-0.013933
