rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
2	AG139	-0.025534	0.092433	0.000000	0.000000	0.094400	0.000000	-0.028274	0.010255
3	AG139	-0.027095	-0.072358	0.000000	0.000000	-0.014164	0.000000	0.013899	-0.018296
4	AG139	-0.042978	-0.020544	0.000000	0.000000	0.039349	0.000000	-0.019130	-0.002571
5	AG139	-0.068898	-0.101012	0.000000	0.000000	-0.026492	0.000000	0.003398	0.010595
6	AG139	0.018910	0.428364	0.000000	0.000000	0.094314	0.000000	-0.021315	-0.028349
7	AG139	-0.014576	-0.274461	0.000000	0.000000	-0.040170	0.000000	0.012047	-0.031321
8	AG139	-0.076346	-0.297726	0.000000	0.000000	-0.054364	0.000000	0.001506	0.023835
9	AG139	-0.070315	0.182565	0.000000	0.000000	-0.038974	0.000000	-0.029355	-0.062878
10	AG139	-0.020765	-0.205490	0.000000	0.000000	0.030105	0.000000	-0.027485	0.004744
1	AG142	0.087685	0.320152	0.000000	0.000000	-0.041513	0.000000	-0.002841	-0.005563
2	AG142	0.128323	0.517369	0.000000	0.000000	0.046025	0.000000	-0.016264	0.027967
3	AG142	0.143230	0.458310	0.000000	0.000000	0.012042	0.000000	0.035118	-0.007593
4	AG142	0.157251	0.434048	0.000000	0.000000	0.026871	0.000000	-0.006039	-0.007676
5	AG142	0.140948	0.382966	0.000000	0.000000	-0.064189	0.000000	-0.031291	-0.014494
6	AG142	0.096794	0.261717	0.000000	0.000000	0.024468	0.000000	0.066457	-0.024919
7	AG142	0.134087	0.252994	0.000000	0.000000	0.051771	0.000000	0.000120	0.043299
8	AG142	0.123008	0.295730	0.000000	0.000000	-0.005606	0.000000	-0.011588	-0.006789
9	AG142	0.125433	0.414096	0.000000	0.000000	0.072951	0.000000	0.019315	-0.035707
10	AG142	0.165582	0.239183	0.000000	0.000000	0.072818	0.000000	-0.008721	-0.021378
1	GD14	0.005069	-0.057272	0.000000	0.000000	-0.154162	0.000000	0.020888	-0.036996
2	GD14	0.020467	0.034087	0.000000	0.000000	-0.112377	0.000000	0.004092	-0.010352
3	GD14	0.097498	0.155956	0.000000	0.000000	0.018901	0.000000	-0.018571	-0.013607
4	GD14	-0.029529	0.049071	0.000000	0.000000	-0.172305	0.000000	-0.023337	0.011035
5	GD14	-0.020611	-0.145356	0.000000	0.000000	-0.218734	0.000000	0.014582	0.002871
6	GD14	0.029075	0.121641	0.000000	0.000000	-0.093458	0.000000	0.027576	0.022143
7	GD14	0.020806	-0.406537	0.000000	0.000000	-0.260776	0.000000	0.019254	-0.036954
8	GD14	-0.014550	0.032054	0.000000	0.000000	-0.088788	0.000000	-0.006205	0.040758
9	GD14	0.013890	-0.194700	0.000000	0.000000	-0.135566	0.000000	-0.003397	0.024879
10	GD14	-0.012378	0.135490	0.000000	0.000000	-0.088268	0.000000	0.020120	0.013811
1	GD15	-0.013425	-0.161219	0.000000	0.000000	0.070907	0.000000	-0.013625	0.003303
2	GD15	-0.033298	-0.058484	0.000000	0.000000	0.024812	0.000000	-0.013957	0.015099
3	GD15	0.002618	-0.126057	0.000000	0.000000	0.033085	0.000000	-0.023875	-0.029854
4	GD15	-0.029495	0.336297	0.000000	0.000000	0.077735	0.000000	-0.003603	0.008560
5	GD15	0.039142	-0.102100	0.000000	0.000000	-0.009336	0.000000	0.009763	-0.027423
6	GD15	-0.012617	-0.171514	0.000000	0.000000	0.022434	0.000000	0.004717	-0.015103
7	GD15	-0.005952	-0.168865	0.000000	0.000000	0.016061	0.000000	0.022374	0.005114
8	GD15	0.046652	-0.021458	0.000000	0.000000	0.050520	0.000000	-0.005260	-0.023982
9	GD15	0.014624	-0.113374	0.000000	0.000000	0.012092	0.000000	0.013399	-0.028299
10	GD15	0.008792	0.091587	0.000000	0.000000	0.059129	0.000000	-0.007380	-0.001083
1	GD16	-0.262725	0.081228	0.000000	0.000000	0.029871	0.000000	-0.002313	-0.022612
2	GD16	-0.247466	0.056630	0.000000	0.000000	0.113602	0.000000	-0.016185	-0.020226
3	GD16	-0.211711	0.116793	0.000000	0.000000	0.086093	0.000000	0.022184	-0.011741
4	GD16	-0.273128	-0.059060	0.000000	0.000000	0.040190	0.000000	-0.001017	0.068124
5	GD16	-0.245250	0.060176	0.000000	0.000000	0.003213	0.000000	0.000581	0.003279
6	GD16	-0.194830	-0.170994	0.000000	0.000000	-0.036028	0.000000	-0.002313	-0.040363
7	GD16	-0.258254	-0.096570	0.000000	0.000000	0.051416	0.000000	-0.003017	-0.030936
8	GD16	-0.245494	-0.032749	0.000000	0.000000	0.012944	0.000000	-0.025676	-0.001110
9	GD16	-0.178086	0.241920	0.000000	0.000000	0.157153	0.000000	0.027527	0.017479
10	GD16	-0.186485	-0.138926	0.000000	0.000000	0.023873	0.000000	-0.060536	0.007849
