rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	GD15	-0.044295	0.238082	0.000000	0.000000	-0.141604	0.000000	-0.024293	-0.043933
2	GD15	0.027460	0.153021	0.000000	0.000000	-0.129991	0.000000	0.021868	-0.056546
3	GD15	0.030918	0.216484	0.000000	0.000000	-0.118541	0.000000	-0.000045	-0.012511
4	GD15	0.028345	0.022492	0.000000	0.000000	-0.111731	0.000000	0.024803	-0.021066
5	GD15	-0.041797	0.276438	0.000000	0.000000	-0.118669	0.000000	0.008232	0.005141
6	GD15	0.016945	0.033534	0.000000	0.000000	-0.156012	0.000000	0.011904	-0.025279
7	GD15	-0.013238	0.205250	0.000000	0.000000	-0.160626	0.000000	-0.025880	0.004367
8	GD15	0.003346	0.122065	0.000000	0.000000	-0.107593	0.000000	0.010345	-0.002184
9	GD15	-0.012083	-0.061555	0.000000	0.000000	-0.154680	0.000000	0.000548	-0.007904
10	GD15	0.015599	0.003609	0.000000	0.000000	-0.118648	0.000000	-0.003966	-0.001990
1	GD16	-0.280204	0.277642	0.000000	0.000000	-0.089294	0.000000	-0.002963	0.065092
2	GD16	-0.265150	0.122151	0.000000	0.000000	-0.136697	0.000000	-0.010468	-0.010341
3	GD16	-0.217891	0.067565	0.000000	0.000000	-0.091996	0.000000	-0.013289	-0.009967
4	GD16	-0.217810	0.132854	0.000000	0.000000	-0.120968	0.000000	-0.055961	0.018096
5	GD16	-0.284678	0.304389	0.000000	0.000000	-0.078689	0.000000	-0.027446	0.020252
6	GD16	-0.219101	0.357029	0.000000	0.000000	-0.099844	0.000000	0.005299	-0.003816
7	GD16	-0.236485	-0.026980	0.000000	0.000000	-0.086465	0.000000	0.049496	0.095289
8	GD16	-0.252504	0.052497	0.000000	0.000000	-0.112653	0.000000	0.032233	-0.005598
9	GD16	-0.199023	0.161681	0.000000	0.000000	-0.121707	0.000000	0.007544	-0.027456
10	GD16	-0.228402	-0.051103	0.000000	0.000000	-0.097047	0.000000	0.015505	0.013176
