rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
10	GD14	0.638308	0.002846	4.319109	0.000000	-0.141594	0.252021	23398.746126	23847.580556
1	GD15	0.609492	-0.090164	4.319109	0.000000	-0.086002	0.252021	23169.892903	23468.537755
2	GD15	0.652811	0.012831	4.319109	0.000000	0.048315	0.252021	23287.532588	23008.696523
3	GD15	0.624055	-0.146456	4.319109	0.000000	-0.003612	0.252021	23493.706576	25057.242744
4	GD15	0.641067	-0.218229	4.319109	0.000000	0.033629	0.252021	23662.127968	23414.999844
5	GD15	0.633863	-0.057883	4.319109	0.000000	0.020032	0.252021	23346.308810	23542.545174
6	GD15	0.635272	0.094837	4.319109	0.000000	0.059097	0.252021	23312.775995	24080.158256
7	GD15	0.621149	-0.242026	4.319109	0.000000	0.014560	0.252021	23352.476059	23433.287406
8	GD15	0.594321	0.113252	4.319109	0.000000	-0.058948	0.252021	23285.996651	23742.302912
9	GD15	0.607988	-0.173959	4.319109	0.000000	0.023298	0.252021	23234.476332	24245.535594
10	GD15	0.643534	-0.041945	4.319109	0.000000	0.056509	0.252021	22963.122687	24092.828036
1	GD16	0.390246	0.113408	4.319109	0.000000	0.120698	0.252021	23551.583955	23855.631482
2	GD16	0.414512	0.017699	4.319109	0.000000	0.094593	0.252021	23333.194617	23854.879973
3	GD16	0.414394	-0.000570	4.319109	0.000000	0.048186	0.252021	23129.627702	24621.331513
4	GD16	0.437834	-0.191202	4.319109	0.000000	-0.004075	0.252021	23824.530168	24064.367858
5	GD16	0.405904	-0.226828	4.319109	0.000000	0.015696	0.252021	23324.503266	24486.824484
6	GD16	0.417200	-0.101512	4.319109	0.000000	0.039211	0.252021	23576.711702	23300.506141
7	GD16	0.387787	0.101744	4.319109	0.000000	0.021028	0.252021	23401.775822	24339.460097
8	GD16	0.420427	-0.024757	4.319109	0.000000	0.059513	0.252021	23690.071248	23707.486958
9	GD16	0.434100	-0.196528	4.319109	0.000000	0.023986	0.252021	23314.730521	23956.206482
10	GD16	0.419450	-0.039521	4.319109	0.000000	0.045535	0.252021	23637.856817	24133.966399
