rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
3	AG139	-0.070283	0.282711	0.000000	0.000000	0.021646	0.000000	0.006104	-0.001535
4	AG139	-0.044828	-0.094155	0.000000	0.000000	0.022757	0.000000	-0.000534	-0.005514
5	AG139	-0.062237	0.327713	0.000000	0.000000	0.044600	0.000000	-0.006256	0.013488
6	AG139	-0.043820	0.196414	0.000000	0.000000	-0.036309	0.000000	-0.002096	-0.038178
7	AG139	-0.046630	-0.085985	0.000000	0.000000	-0.035558	0.000000	0.011026	-0.007487
8	AG139	-0.018656	-0.151904	0.000000	0.000000	-0.006391	0.000000	-0.024837	0.009738
9	AG139	-0.054007	0.079044	0.000000	0.000000	-0.000331	0.000000	0.002415	-0.014133
10	AG139	-0.065702	-0.032382	0.000000	0.000000	-0.049541	0.000000	0.035519	-0.006285
1	AG142	0.128774	0.361294	0.000000	0.000000	-0.021320	0.000000	-0.016156	0.017310
2	AG142	0.111037	0.452498	0.000000	0.000000	-0.006954	0.000000	0.003085	0.010110
3	AG142	0.125856	0.401247	0.000000	0.000000	-0.014887	0.000000	-0.000465	-0.009551
4	AG142	0.181058	0.302205	0.000000	0.000000	0.042298	0.000000	-0.004067	-0.003767
5	AG142	0.165025	0.244509	0.000000	0.000000	0.102658	0.000000	-0.009717	0.015148
6	AG142	0.137456	0.169295	0.000000	0.000000	0.106267	0.000000	0.001664	0.025341
7	AG142	0.092872	0.303704	0.000000	0.000000	0.067114	0.000000	0.008282	0.064215
8	AG142	0.186394	-0.033956	0.000000	0.000000	0.134068	0.000000	-0.010782	0.034773
9	AG142	0.141643	0.236195	0.000000	0.000000	0.049771	0.000000	-0.028433	0.010527
10	AG142	0.147879	0.407066	0.000000	0.000000	0.053289	0.000000	0.005973	0.023108
1	GD14	0.025107	0.044481	0.000000	0.000000	-0.093682	0.000000	-0.007987	-0.003895
2	GD14	-0.030494	0.045886	0.000000	0.000000	-0.133893	0.000000	-0.004474	0.026463
3	GD14	-0.005616	-0.079576	0.000000	0.000000	-0.126562	0.000000	-0.008495	-0.001614
4	GD14	0.040645	-0.027999	0.000000	0.000000	-0.076084	0.000000	-0.035381	0.022774
5	GD14	0.011307	0.130053	0.000000	0.000000	-0.076620	0.000000	-0.020785	-0.015213
6	GD14	-0.019133	-0.066348	0.000000	0.000000	-0.128795	0.000000	-0.014779	0.029131
7	GD14	-0.009407	-0.019426	0.000000	0.000000	-0.131938	0.000000	0.013722	0.004160
8	GD14	0.007385	0.054909	0.000000	0.000000	-0.098690	0.000000	0.008703	-0.011016
9	GD14	0.024020	-0.189500	0.000000	0.000000	-0.107409	0.000000	0.002315	-0.012049
10	GD14	0.006157	0.002846	0.000000	0.000000	-0.141594	0.000000	-0.006089	-0.014567
1	GD15	-0.022660	-0.090164	0.000000	0.000000	-0.086002	0.000000	-0.015918	-0.030589
2	GD15	0.020660	0.012831	0.000000	0.000000	0.048315	0.000000	-0.010853	-0.050377
3	GD15	-0.008096	-0.146456	0.000000	0.000000	-0.003612	0.000000	-0.002039	0.034913
4	GD15	0.008916	-0.218229	0.000000	0.000000	0.033629	0.000000	0.005104	-0.032873
5	GD15	0.001711	-0.057883	0.000000	0.000000	0.020032	0.000000	-0.008333	-0.027441
6	GD15	0.003120	0.094837	0.000000	0.000000	0.059097	0.000000	-0.009770	-0.004862
7	GD15	-0.011002	-0.242026	0.000000	0.000000	0.014560	0.000000	-0.008069	-0.032092
8	GD15	-0.037830	0.113252	0.000000	0.000000	-0.058948	0.000000	-0.010919	-0.018991
9	GD15	-0.024163	-0.173959	0.000000	0.000000	0.023298	0.000000	-0.013134	0.001983
10	GD15	0.011383	-0.041945	0.000000	0.000000	0.056509	0.000000	-0.024882	-0.004336
1	GD16	-0.241905	0.113408	0.000000	0.000000	0.120698	0.000000	0.000422	-0.014229
2	GD16	-0.217639	0.017699	0.000000	0.000000	0.094593	0.000000	-0.008895	-0.014261
3	GD16	-0.217757	-0.000570	0.000000	0.000000	0.048186	0.000000	-0.017657	0.017363
4	GD16	-0.194317	-0.191202	0.000000	0.000000	-0.004075	0.000000	0.011944	-0.005518
5	GD16	-0.226247	-0.226828	0.000000	0.000000	0.015696	0.000000	-0.009267	0.011885
6	GD16	-0.214951	-0.101512	0.000000	0.000000	0.039211	0.000000	0.001488	-0.037775
7	GD16	-0.244364	0.101744	0.000000	0.000000	0.021028	0.000000	-0.005960	0.005849
8	GD16	-0.211724	-0.024757	0.000000	0.000000	0.059513	0.000000	0.006284	-0.020459
9	GD16	-0.198051	-0.196528	0.000000	0.000000	0.023986	0.000000	-0.009686	-0.010022
10	GD16	-0.212701	-0.039521	0.000000	0.000000	0.045535	0.000000	0.004078	-0.002629
