rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
4	AG139	-0.036440	-0.066271	0.000000	0.000000	0.002881	0.000000	-0.001478	0.018971
5	AG139	-0.012014	0.126206	0.000000	0.000000	0.032283	0.000000	-0.026844	-0.032896
6	AG139	-0.049883	-0.186295	0.000000	0.000000	-0.151229	0.000000	0.045731	-0.006906
7	AG139	0.010011	-0.202369	0.000000	0.000000	-0.033187	0.000000	0.023185	-0.024416
8	AG139	-0.077113	0.310804	0.000000	0.000000	0.079353	0.000000	0.028794	-0.049039
9	AG139	-0.038343	0.091990	0.000000	0.000000	0.032977	0.000000	-0.005974	0.005445
10	AG139	-0.028770	0.488256	0.000000	0.000000	0.066507	0.000000	0.001530	-0.031387
1	AG142	0.149622	0.323079	0.000000	0.000000	0.018685	0.000000	-0.011840	0.024453
2	AG142	0.118480	0.147157	0.000000	0.000000	-0.068559	0.000000	-0.029773	0.006886
3	AG142	0.118545	0.330241	0.000000	0.000000	0.053277	0.000000	0.020905	0.026232
4	AG142	0.138259	0.386960	0.000000	0.000000	0.070652	0.000000	0.028944	0.029906
5	AG142	0.160502	0.035105	0.000000	0.000000	0.109115	0.000000	-0.005976	0.021636
6	AG142	0.180755	0.445747	0.000000	0.000000	-0.006510	0.000000	-0.000353	0.013498
7	AG142	0.178092	0.593405	0.000000	0.000000	0.056100	0.000000	0.015806	0.031509
8	AG142	0.092925	0.382665	0.000000	0.000000	0.057053	0.000000	-0.002862	0.014772
9	AG142	0.202817	-0.007185	0.000000	0.000000	0.060309	0.000000	-0.046344	0.004113
10	AG142	0.137087	0.713463	0.000000	0.000000	0.053489	0.000000	-0.005472	-0.010331
1	GD14	0.025481	-0.145947	0.000000	0.000000	-0.162732	0.000000	0.029621	-0.000547
2	GD14	-0.018787	-0.060563	0.000000	0.000000	-0.191469	0.000000	0.040954	0.005819
3	GD14	-0.009607	-0.015170	0.000000	0.000000	-0.205650	0.000000	0.014852	-0.011906
4	GD14	0.020050	0.100587	0.000000	0.000000	-0.204889	0.000000	0.059510	0.010252
5	GD14	0.010337	0.034766	0.000000	0.000000	-0.146260	0.000000	-0.003733	-0.011335
6	GD14	-0.041114	-0.359345	0.000000	0.000000	-0.239587	0.000000	-0.019548	0.016140
7	GD14	0.042784	-0.152001	0.000000	0.000000	-0.138344	0.000000	-0.007796	0.024891
8	GD14	-0.011357	0.069810	0.000000	0.000000	-0.128011	0.000000	-0.017952	-0.003567
9	GD14	0.015941	0.303540	0.000000	0.000000	-0.129321	0.000000	0.017263	0.012201
10	GD14	-0.009462	0.161246	0.000000	0.000000	-0.127135	0.000000	0.022971	0.012970
1	GD15	0.013761	-0.056974	0.000000	0.000000	0.088782	0.000000	0.008210	-0.007038
2	GD15	0.008385	-0.065274	0.000000	0.000000	0.084410	0.000000	-0.025594	-0.024012
3	GD15	-0.040639	-0.068287	0.000000	0.000000	0.044508	0.000000	0.016318	-0.012203
4	GD15	-0.034404	-0.134420	0.000000	0.000000	0.045615	0.000000	0.008057	0.014081
5	GD15	0.043312	-0.256363	0.000000	0.000000	0.066901	0.000000	-0.010136	-0.061687
6	GD15	-0.013292	0.019354	0.000000	0.000000	0.081323	0.000000	-0.007279	-0.006581
7	GD15	-0.006514	-0.015832	0.000000	0.000000	0.094369	0.000000	0.025719	-0.032623
8	GD15	0.037594	-0.442128	0.000000	0.000000	0.013491	0.000000	-0.003156	0.040397
9	GD15	-0.015739	-0.060321	0.000000	0.000000	0.036463	0.000000	0.026139	0.029841
10	GD15	-0.058073	-0.051385	0.000000	0.000000	-0.035979	0.000000	-0.003631	-0.012793
1	GD16	-0.225161	-0.061657	0.000000	0.000000	0.067303	0.000000	-0.017929	0.020622
2	GD16	-0.170210	0.146207	0.000000	0.000000	0.068429	0.000000	0.035026	-0.009476
3	GD16	-0.219091	-0.095592	0.000000	0.000000	0.079666	0.000000	0.000153	0.010372
4	GD16	-0.257100	-0.110481	0.000000	0.000000	0.067622	0.000000	-0.013144	0.006951
5	GD16	-0.236401	0.046171	0.000000	0.000000	0.033058	0.000000	-0.038526	0.035503
6	GD16	-0.250912	0.102615	0.000000	0.000000	0.094668	0.000000	0.012414	0.006590
7	GD16	-0.258378	0.089428	0.000000	0.000000	0.117910	0.000000	-0.008265	-0.030741
8	GD16	-0.280223	-0.019369	0.000000	0.000000	0.073333	0.000000	0.029720	0.012442
9	GD16	-0.250210	-0.074933	0.000000	0.000000	0.032310	0.000000	-0.015658	-0.030303
10	GD16	-0.259285	0.231965	0.000000	0.000000	0.097587	0.000000	-0.006642	-0.005003
