rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG142	0.780215	0.323079	3.628549	0.000000	0.018685	0.245927	23410.118568	25215.534463
2	AG142	0.749073	0.147157	3.628549	0.000000	-0.068559	0.245927	22994.052028	24776.433222
3	AG142	0.749138	0.330241	3.628549	0.000000	0.053277	0.245927	24189.361452	25260.432855
4	AG142	0.768852	0.386960	3.628549	0.000000	0.070652	0.245927	24384.610198	25353.403353
5	AG142	0.791095	0.035105	3.628549	0.000000	0.109115	0.245927	23547.800328	25144.607477
6	AG142	0.811347	0.445747	3.628549	0.000000	-0.006510	0.245927	23680.570033	24940.802635
7	AG142	0.808685	0.593405	3.628549	0.000000	0.056100	0.245927	24066.349147	25394.087355
8	AG142	0.723517	0.382665	3.628549	0.000000	0.057053	0.245927	23621.239842	24972.601696
9	AG142	0.833409	-0.007185	3.628549	0.000000	0.060309	0.245927	22616.156299	24707.841477
10	AG142	0.767680	0.713463	3.628549	0.000000	0.053489	0.245927	23559.673896	24353.515534
1	GD14	0.656074	-0.145947	3.628549	0.000000	-0.162732	0.245927	24401.115277	24592.960092
2	GD14	0.611806	-0.060563	3.628549	0.000000	-0.191469	0.245927	24679.229864	24750.009408
3	GD14	0.620986	-0.015170	3.628549	0.000000	-0.205650	0.245927	24043.392068	24315.180733
4	GD14	0.650642	0.100587	3.628549	0.000000	-0.204889	0.245927	25141.464421	24859.972822
5	GD14	0.640930	0.034766	3.628549	0.000000	-0.146260	0.245927	23600.668609	24329.075688
6	GD14	0.589479	-0.359345	3.628549	0.000000	-0.239587	0.245927	23230.361894	25006.779285
7	GD14	0.673377	-0.152001	3.628549	0.000000	-0.138344	0.245927	23504.987956	25226.578173
8	GD14	0.619235	0.069810	3.628549	0.000000	-0.128011	0.245927	23267.466044	24518.809931
9	GD14	0.646534	0.303540	3.628549	0.000000	-0.129321	0.245927	24101.441105	24908.487210
10	GD14	0.621130	0.161246	3.628549	0.000000	-0.127135	0.245927	24239.396402	24927.635814
1	GD15	0.644353	-0.056974	3.628549	0.000000	0.088782	0.245927	23884.222882	24433.838161
2	GD15	0.638977	-0.065274	3.628549	0.000000	0.084410	0.245927	23090.345358	24022.613872
3	GD15	0.589954	-0.068287	3.628549	0.000000	0.044508	0.245927	24078.674925	24307.964319
4	GD15	0.596189	-0.134420	3.628549	0.000000	0.045615	0.245927	23880.575809	24955.361581
5	GD15	0.673904	-0.256363	3.628549	0.000000	0.066901	0.245927	23450.047705	23134.398996
6	GD15	0.617301	0.019354	3.628549	0.000000	0.081323	0.245927	23517.137838	24445.002247
7	GD15	0.624078	-0.015832	3.628549	0.000000	0.094369	0.245927	24306.091540	23816.641370
8	GD15	0.668187	-0.442128	3.628549	0.000000	0.013491	0.245927	23614.305391	25620.794533
9	GD15	0.614854	-0.060321	3.628549	0.000000	0.036463	0.245927	24316.303171	25351.756810
10	GD15	0.572519	-0.051385	3.628549	0.000000	-0.035979	0.245927	23603.076587	24293.637128
1	GD16	0.405432	-0.061657	3.628549	0.000000	0.067303	0.245927	23268.014705	25119.120652
2	GD16	0.460382	0.146207	3.628549	0.000000	0.068429	0.245927	24533.379568	24374.354926
3	GD16	0.411502	-0.095592	3.628549	0.000000	0.079666	0.245927	23692.573146	24862.960420
4	GD16	0.373492	-0.110481	3.628549	0.000000	0.067622	0.245927	23379.619195	24778.055600
5	GD16	0.394192	0.046171	3.628549	0.000000	0.033058	0.245927	22793.649532	25495.717610
6	GD16	0.379680	0.102615	3.628549	0.000000	0.094668	0.245927	23984.846008	24769.099557
7	GD16	0.372215	0.089428	3.628549	0.000000	0.117910	0.245927	23493.960823	23861.492570
8	GD16	0.350370	-0.019369	3.628549	0.000000	0.073333	0.245927	24403.548624	24914.478323
9	GD16	0.380382	-0.074933	3.628549	0.000000	0.032310	0.245927	23320.899397	23871.962394
10	GD16	0.371307	0.231965	3.628549	0.000000	0.097587	0.245927	23532.118397	24483.614669
