rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
6	GD15	0.626905	-0.002254	3.658524	0.000000	0.106980	0.246177	23665.117516	24719.144879
7	GD15	0.635826	0.084450	3.658524	0.000000	-0.010433	0.246177	23604.211642	24482.498405
8	GD15	0.596685	0.385727	3.658524	0.000000	-0.006536	0.246177	23537.752563	24445.784494
9	GD15	0.641940	0.045506	3.658524	0.000000	0.150038	0.246177	23348.312125	24303.560716
10	GD15	0.629221	0.201922	3.658524	0.000000	0.063953	0.246177	23622.325739	24886.981250
1	GD16	0.389456	-0.061480	3.658524	0.000000	-0.018712	0.246177	23599.933848	25685.701630
2	GD16	0.394879	-0.052618	3.658524	0.000000	0.078214	0.246177	23124.772399	25073.011356
3	GD16	0.360948	0.150021	3.658524	0.000000	0.106207	0.246177	23426.820944	23560.577062
4	GD16	0.393273	-0.048073	3.658524	0.000000	-0.036500	0.246177	23629.017795	22302.802091
5	GD16	0.381546	-0.012685	3.658524	0.000000	0.001117	0.246177	23517.496808	23512.488077
6	GD16	0.409147	-0.258873	3.658524	0.000000	0.009133	0.246177	23760.545149	24647.732789
7	GD16	0.418266	-0.075252	3.658524	0.000000	0.090108	0.246177	23265.791928	23221.360962
8	GD16	0.394163	0.167601	3.658524	0.000000	0.162946	0.246177	23841.196642	25226.248267
9	GD16	0.401292	-0.050830	3.658524	0.000000	0.119405	0.246177	23538.018029	24947.322827
10	GD16	0.365845	-0.244416	3.658524	0.000000	-0.006088	0.246177	23199.165847	24907.090759
