rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
6	GD15	0.654154	0.294608	3.117307	0.000000	-0.155719	-0.204132	24051.507825	24814.403691
7	GD15	0.614396	-0.165645	3.117307	0.000000	-0.155216	-0.204132	24077.155454	25271.400490
8	GD15	0.603241	0.108520	3.117307	0.000000	-0.156154	-0.204132	23840.235175	25217.009194
9	GD15	0.626493	0.390578	3.117307	0.000000	-0.116892	-0.204132	24120.302881	25006.002679
10	GD15	0.591279	0.295353	3.117307	0.000000	-0.113000	-0.204132	23405.853387	25339.583910
1	GD16	0.393633	-0.163553	3.117307	0.000000	-0.110939	-0.204132	23760.569559	25389.071593
2	GD16	0.378344	0.226046	3.117307	0.000000	-0.119886	-0.204132	24567.928761	24769.586340
3	GD16	0.444871	-0.133442	3.117307	0.000000	-0.168082	-0.204132	23845.437918	25296.943685
4	GD16	0.372874	0.266936	3.117307	0.000000	-0.126592	-0.204132	23842.978949	25256.544522
5	GD16	0.422318	-0.117293	3.117307	0.000000	-0.100576	-0.204132	24054.087022	25091.367679
6	GD16	0.353133	0.175234	3.117307	0.000000	-0.097202	-0.204132	24438.976657	25322.738028
7	GD16	0.392026	0.390653	3.117307	0.000000	-0.104603	-0.204132	24071.535284	25165.799439
8	GD16	0.410583	-0.190979	3.117307	0.000000	-0.139600	-0.204132	23883.518141	25153.309811
9	GD16	0.387485	0.121432	3.117307	0.000000	-0.152592	-0.204132	23205.459320	25151.726704
10	GD16	0.388291	-0.004349	3.117307	0.000000	-0.156007	-0.204132	24251.766182	25004.088738
