rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG139	0.679300	0.238245	4.191487	0.000000	0.065243	0.245723	23097.495553	24882.762541
2	AG139	0.566205	0.074895	4.191487	0.000000	-0.030286	0.245723	24071.668579	25133.209760
3	AG139	0.629637	0.058735	4.191487	0.000000	0.091502	0.245723	23327.553913	24426.618152
4	AG139	0.620767	-0.020265	4.191487	0.000000	0.081527	0.245723	24053.331879	24669.024424
5	AG139	0.601905	0.316764	4.191487	0.000000	-0.001841	0.245723	23955.223851	23977.070463
6	AG139	0.562051	-0.042288	4.191487	0.000000	-0.003953	0.245723	23708.635497	24403.586263
7	AG139	0.583830	0.259741	4.191487	0.000000	0.061130	0.245723	23482.794011	25023.865697
8	AG139	0.533280	0.084178	4.191487	0.000000	0.018751	0.245723	24231.431320	23474.363868
9	AG139	0.565113	-0.051831	4.191487	0.000000	0.046604	0.245723	23149.955326	24482.411673
10	AG139	0.582247	0.002234	4.191487	0.000000	0.007261	0.245723	24022.975379	24410.401658
1	AG142	0.765108	0.294649	4.191487	0.000000	0.073054	0.245723	23649.976888	25123.229110
2	AG142	0.770252	0.334770	4.191487	0.000000	0.033885	0.245723	23825.432375	24835.035522
3	AG142	0.784435	0.361584	4.191487	0.000000	0.093682	0.245723	23133.229661	24506.540190
4	AG142	0.816615	0.090109	4.191487	0.000000	-0.007251	0.245723	23512.011418	23937.565045
5	AG142	0.759631	0.480641	4.191487	0.000000	0.051570	0.245723	23405.865694	24726.188032
6	AG142	0.791644	0.193324	4.191487	0.000000	0.033700	0.245723	24256.574787	24934.120880
7	AG142	0.750854	0.495520	4.191487	0.000000	-0.026209	0.245723	23491.094700	25106.606318
8	AG142	0.780252	0.269297	4.191487	0.000000	0.045198	0.245723	22599.099904	25417.726478
9	AG142	0.722015	0.462186	4.191487	0.000000	0.022954	0.245723	24472.182878	23542.349089
10	AG142	0.763378	0.488232	4.191487	0.000000	-0.001963	0.245723	23296.830862	24410.083375
1	GD14	0.633010	0.298473	4.191487	0.000000	-0.080899	0.245723	23253.522412	24568.411086
2	GD14	0.678226	0.128151	4.191487	0.000000	-0.054173	0.245723	23556.099855	24128.310383
3	GD14	0.649528	0.036747	4.191487	0.000000	-0.122749	0.245723	23424.738685	23901.165165
4	GD14	0.632234	0.186686	4.191487	0.000000	-0.177051	0.245723	23066.503554	24264.897360
5	GD14	0.607053	-0.110252	4.191487	0.000000	-0.118941	0.245723	24085.675847	25441.014141
6	GD14	0.609684	-0.070532	4.191487	0.000000	-0.175062	0.245723	23838.998968	25247.305605
7	GD14	0.623677	-0.014986	4.191487	0.000000	-0.129246	0.245723	23953.359716	24695.016437
8	GD14	0.623924	-0.231668	4.191487	0.000000	-0.161302	0.245723	23384.326512	24297.190139
9	GD14	0.641682	-0.064213	4.191487	0.000000	-0.121802	0.245723	23495.359669	24613.972519
10	GD14	0.663722	-0.118369	4.191487	0.000000	-0.097107	0.245723	23886.390459	25119.574583
1	GD15	0.595007	-0.073911	4.191487	0.000000	-0.010715	0.245723	23858.589513	24248.650382
2	GD15	0.575108	-0.270672	4.191487	0.000000	-0.045424	0.245723	23448.457653	24422.721283
3	GD15	0.623480	-0.167413	4.191487	0.000000	0.061206	0.245723	23419.891671	25036.483418
4	GD15	0.596139	-0.200764	4.191487	0.000000	0.008994	0.245723	23703.934653	24783.716381
5	GD15	0.627382	-0.201173	4.191487	0.000000	-0.009650	0.245723	23535.644423	24648.732347
6	GD15	0.581179	-0.082214	4.191487	0.000000	0.097110	0.245723	24109.785018	24767.085338
7	GD15	0.596121	0.006913	4.191487	0.000000	0.013737	0.245723	22942.762875	23812.185498
8	GD15	0.579870	0.057669	4.191487	0.000000	0.013416	0.245723	24766.826952	24189.393049
9	GD15	0.641158	-0.063701	4.191487	0.000000	0.088316	0.245723	23794.655104	25027.600961
10	GD15	0.589034	0.066976	4.191487	0.000000	0.065583	0.245723	24289.503043	24941.573431
1	GD16	0.365135	0.209775	4.191487	0.000000	0.138657	0.245723	23639.861952	25115.894630
2	GD16	0.418897	0.092302	4.191487	0.000000	0.052367	0.245723	23760.936815	24536.548877
3	GD16	0.371778	-0.018239	4.191487	0.000000	0.001595	0.245723	23891.175529	24736.707150
4	GD16	0.398337	0.153229	4.191487	0.000000	0.096032	0.245723	24067.664010	24349.895646
5	GD16	0.397482	0.218442	4.191487	0.000000	0.019071	0.245723	23154.602888	24374.048640
6	GD16	0.444024	-0.065948	4.191487	0.000000	0.041228	0.245723	22500.500244	24912.621918
7	GD16	0.368654	-0.016631	4.191487	0.000000	0.070335	0.245723	23549.936689	24428.077002
8	GD16	0.382764	0.077959	4.191487	0.000000	0.068158	0.245723	23296.138486	25235.033144
9	GD16	0.368820	-0.028112	4.191487	0.000000	0.095304	0.245723	23740.226570	24766.579866
10	GD16	0.383787	-0.011827	4.191487	0.000000	0.069199	0.245723	23572.486471	24782.046920
