rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
3	AG139	-0.053152	0.506200	0.000000	0.000000	-0.164535	0.000000	0.052882	-0.012997
4	AG139	-0.014039	0.183145	0.000000	0.000000	-0.156778	0.000000	-0.010152	0.014962
5	AG139	-0.049624	0.440040	0.000000	0.000000	-0.138184	0.000000	0.022467	0.024022
6	AG139	-0.094959	0.023618	0.000000	0.000000	-0.167459	0.000000	-0.001583	0.008755
7	AG139	-0.022855	0.258302	0.000000	0.000000	-0.157765	0.000000	-0.008462	-0.032672
8	AG139	-0.016753	0.177338	0.000000	0.000000	-0.111650	0.000000	0.006913	-0.018510
9	AG139	-0.029420	0.388058	0.000000	0.000000	-0.213530	0.000000	0.006156	-0.014038
10	AG139	-0.044086	0.223492	0.000000	0.000000	-0.198202	0.000000	-0.003072	0.008014
1	AG142	0.134325	0.479506	0.000000	0.000000	-0.145662	0.000000	-0.014432	0.053381
2	AG142	0.127116	0.202894	0.000000	0.000000	-0.208398	0.000000	0.003807	-0.011439
3	AG142	0.170447	0.864568	0.000000	0.000000	-0.156784	0.000000	0.019478	0.045262
4	AG142	0.135400	0.569015	0.000000	0.000000	-0.210646	0.000000	-0.026438	0.023829
5	AG142	0.149280	0.912759	0.000000	0.000000	-0.186343	0.000000	-0.007225	-0.019664
6	AG142	0.101951	0.600627	0.000000	0.000000	-0.223340	0.000000	-0.014600	0.020250
7	AG142	0.101903	0.419945	0.000000	0.000000	-0.215466	0.000000	-0.015976	-0.002516
8	AG142	0.149904	0.357795	0.000000	0.000000	-0.203449	0.000000	0.013101	0.053040
9	AG142	0.142852	0.527038	0.000000	0.000000	-0.175624	0.000000	0.014109	0.052815
10	AG142	0.074044	0.388826	0.000000	0.000000	-0.193860	0.000000	0.034622	-0.039451
1	GD14	-0.017157	-0.350837	0.000000	0.000000	-0.345240	0.000000	0.019421	0.025957
2	GD14	0.018793	0.115884	0.000000	0.000000	-0.298571	0.000000	-0.012168	-0.025093
3	GD14	0.022468	-0.108999	0.000000	0.000000	-0.290174	0.000000	0.014404	-0.041144
4	GD14	0.019594	0.031161	0.000000	0.000000	-0.400699	0.000000	-0.025135	0.014561
5	GD14	0.028267	-0.063514	0.000000	0.000000	-0.297140	0.000000	0.022187	-0.025565
6	GD14	0.034473	-0.208358	0.000000	0.000000	-0.347113	0.000000	-0.003608	0.026913
7	GD14	0.018212	-0.148655	0.000000	0.000000	-0.316398	0.000000	0.017312	-0.028817
8	GD14	0.013974	0.004137	0.000000	0.000000	-0.272406	0.000000	-0.011201	-0.013004
9	GD14	-0.032885	0.175099	0.000000	0.000000	-0.366719	0.000000	0.013211	0.061983
10	GD14	0.002633	0.035861	0.000000	0.000000	-0.341285	0.000000	0.002499	-0.023738
1	GD15	0.046942	-0.240398	0.000000	0.000000	-0.139661	0.000000	-0.004007	0.032697
2	GD15	0.014946	-0.356064	0.000000	0.000000	-0.172790	0.000000	0.002950	-0.050163
3	GD15	-0.041976	0.113852	0.000000	0.000000	-0.125404	0.000000	-0.021338	0.013652
4	GD15	-0.003329	0.130922	0.000000	0.000000	-0.158883	0.000000	0.015142	-0.043335
5	GD15	0.013838	-0.282919	0.000000	0.000000	-0.153675	0.000000	-0.002999	0.003650
6	GD15	0.036229	0.317726	0.000000	0.000000	-0.163684	0.000000	-0.015460	-0.009845
7	GD15	-0.011581	0.194147	0.000000	0.000000	-0.139286	0.000000	0.024785	0.017879
8	GD15	-0.010677	0.188071	0.000000	0.000000	-0.175457	0.000000	0.021236	-0.041855
9	GD15	-0.030456	0.046147	0.000000	0.000000	-0.155605	0.000000	0.021789	-0.013458
10	GD15	-0.017164	0.164849	0.000000	0.000000	-0.175320	0.000000	0.010745	0.031914
1	GD16	-0.218637	0.404925	0.000000	0.000000	-0.093224	0.000000	0.019822	0.000435
2	GD16	-0.227118	0.047957	0.000000	0.000000	-0.099362	0.000000	0.004122	0.010340
3	GD16	-0.234107	0.145286	0.000000	0.000000	-0.136518	0.000000	-0.017435	-0.060195
4	GD16	-0.160374	-0.051418	0.000000	0.000000	-0.130607	0.000000	-0.007001	0.003506
5	GD16	-0.247646	-0.063442	0.000000	0.000000	-0.135729	0.000000	-0.029800	-0.001096
6	GD16	-0.244447	0.203470	0.000000	0.000000	-0.084308	0.000000	-0.039740	0.014309
7	GD16	-0.256770	0.328834	0.000000	0.000000	-0.106444	0.000000	-0.026855	-0.035271
8	GD16	-0.210917	0.441287	0.000000	0.000000	-0.063895	0.000000	-0.013084	0.030035
9	GD16	-0.205015	-0.033327	0.000000	0.000000	-0.076539	0.000000	0.002703	-0.014687
10	GD16	-0.235098	-0.043488	0.000000	0.000000	-0.158338	0.000000	0.000878	-0.003525
