rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
10	AG142	0.096585	0.214739	0.000000	0.000000	-0.000180	0.000000	0.013350	0.037188
1	GD14	0.004713	0.175585	0.000000	0.000000	-0.153517	0.000000	-0.018279	-0.032065
2	GD14	0.042494	-0.052875	0.000000	0.000000	-0.115823	0.000000	-0.045516	0.048836
3	GD14	0.046672	0.157790	0.000000	0.000000	-0.037370	0.000000	-0.034620	0.024679
4	GD14	0.007506	-0.086599	0.000000	0.000000	-0.107657	0.000000	-0.000216	-0.030868
5	GD14	0.010575	-0.279546	0.000000	0.000000	-0.108161	0.000000	-0.014302	0.015973
6	GD14	-0.005542	-0.035458	0.000000	0.000000	-0.160629	0.000000	-0.012639	-0.003232
7	GD14	-0.027126	0.062786	0.000000	0.000000	-0.127060	0.000000	-0.008715	0.048790
8	GD14	0.002352	0.073498	0.000000	0.000000	-0.098689	0.000000	-0.021780	-0.043062
9	GD14	0.021402	-0.344021	0.000000	0.000000	-0.142033	0.000000	0.014259	-0.001632
10	GD14	-0.025463	-0.020615	0.000000	0.000000	-0.164364	0.000000	-0.027952	-0.013116
1	GD15	-0.025971	-0.225078	0.000000	0.000000	0.046752	0.000000	0.015896	0.008130
2	GD15	0.006901	-0.074647	0.000000	0.000000	0.133737	0.000000	-0.028569	-0.002713
3	GD15	-0.025466	0.131562	0.000000	0.000000	0.085292	0.000000	0.002367	-0.007845
4	GD15	-0.031636	-0.229877	0.000000	0.000000	-0.057846	0.000000	-0.014521	-0.006023
5	GD15	-0.021466	0.005975	0.000000	0.000000	0.157407	0.000000	-0.021737	0.053849
6	GD15	-0.008795	-0.069692	0.000000	0.000000	0.007955	0.000000	0.010899	0.021578
7	GD15	0.019155	0.245613	0.000000	0.000000	0.155990	0.000000	-0.047772	-0.014314
8	GD15	0.015946	-0.078011	0.000000	0.000000	-0.000367	0.000000	0.001506	-0.034852
9	GD15	-0.034781	0.103834	0.000000	0.000000	0.017271	0.000000	0.012802	-0.000680
10	GD15	0.010432	-0.023346	0.000000	0.000000	0.042398	0.000000	-0.006868	-0.002926
1	GD16	-0.223389	0.533022	0.000000	0.000000	0.161814	0.000000	0.022965	0.009159
2	GD16	-0.256584	0.090427	0.000000	0.000000	0.058043	0.000000	0.022019	-0.019029
3	GD16	-0.256029	0.527609	0.000000	0.000000	0.107118	0.000000	0.003020	-0.041493
4	GD16	-0.240505	-0.056136	0.000000	0.000000	0.017100	0.000000	-0.003110	-0.042492
5	GD16	-0.188509	-0.048154	0.000000	0.000000	0.057278	0.000000	0.030950	-0.026278
6	GD16	-0.169146	-0.080446	0.000000	0.000000	0.123514	0.000000	-0.041728	-0.009201
7	GD16	-0.268810	-0.032923	0.000000	0.000000	0.058757	0.000000	0.020144	-0.015553
8	GD16	-0.292755	0.081201	0.000000	0.000000	0.025217	0.000000	-0.002484	-0.011087
9	GD16	-0.241368	-0.143614	0.000000	0.000000	0.054976	0.000000	0.012404	0.010980
10	GD16	-0.258846	-0.011567	0.000000	0.000000	0.064516	0.000000	0.005009	0.067806
