rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
9	AG112	0.152373	-0.061610	0.000000	0.000000	-0.185801	0.000000	0.032204	0.022062
10	AG112	0.116709	-0.094798	0.000000	0.000000	-0.327550	0.000000	-0.015464	0.001471
1	AG139	-0.073602	0.294360	0.000000	0.000000	-0.120626	0.000000	0.018320	-0.004302
2	AG139	-0.023714	0.596969	0.000000	0.000000	-0.116819	0.000000	0.022315	-0.014356
3	AG139	-0.022613	0.168623	0.000000	0.000000	-0.139757	0.000000	0.004613	-0.037790
4	AG139	-0.044989	0.033328	0.000000	0.000000	-0.121911	0.000000	0.005933	0.042416
5	AG139	-0.072484	0.273316	0.000000	0.000000	-0.174225	0.000000	0.027596	0.023941
6	AG139	-0.041129	0.063844	0.000000	0.000000	-0.144128	0.000000	0.031758	0.014458
7	AG139	-0.053794	0.235228	0.000000	0.000000	-0.166187	0.000000	-0.000990	0.002123
8	AG139	-0.023941	0.129933	0.000000	0.000000	-0.083409	0.000000	-0.006619	0.026622
9	AG139	-0.054983	0.264824	0.000000	0.000000	-0.154793	0.000000	0.022180	-0.024979
10	AG139	-0.041458	0.287761	0.000000	0.000000	-0.189273	0.000000	0.000541	-0.001843
1	AG142	0.136943	0.523480	0.000000	0.000000	-0.196626	0.000000	-0.009563	0.028242
2	AG142	0.146620	0.736639	0.000000	0.000000	-0.181113	0.000000	-0.021568	0.005530
3	AG142	0.141519	0.569309	0.000000	0.000000	-0.212009	0.000000	0.033203	-0.036941
4	AG142	0.140913	0.473291	0.000000	0.000000	-0.165462	0.000000	0.046566	0.002917
5	AG142	0.108953	0.057165	0.000000	0.000000	-0.147323	0.000000	-0.018361	0.050143
6	AG142	0.090626	0.589455	0.000000	0.000000	-0.215726	0.000000	0.003049	0.010166
7	AG142	0.126972	0.632285	0.000000	0.000000	-0.129277	0.000000	0.018029	0.016160
8	AG142	0.111725	0.647581	0.000000	0.000000	-0.202689	0.000000	0.011649	0.031310
9	AG142	0.165844	0.540223	0.000000	0.000000	-0.188492	0.000000	0.034238	0.005316
10	AG142	0.190866	0.450448	0.000000	0.000000	-0.087578	0.000000	0.005758	0.026609
1	GD14	0.037641	0.056957	0.000000	0.000000	-0.269298	0.000000	-0.016155	-0.038044
2	GD14	0.016752	0.187345	0.000000	0.000000	-0.311166	0.000000	0.015773	-0.026402
3	GD14	0.024667	0.101294	0.000000	0.000000	-0.284992	0.000000	0.021410	-0.010781
4	GD14	-0.025987	-0.265412	0.000000	0.000000	-0.385252	0.000000	0.012477	0.005067
5	GD14	0.019284	0.231210	0.000000	0.000000	-0.287103	0.000000	-0.001447	0.009325
6	GD14	0.035388	0.058031	0.000000	0.000000	-0.271435	0.000000	0.036731	0.037115
7	GD14	0.034102	0.220386	0.000000	0.000000	-0.255829	0.000000	0.027480	-0.009393
8	GD14	0.000027	0.223002	0.000000	0.000000	-0.292259	0.000000	0.009606	-0.001661
9	GD14	0.034557	-0.205931	0.000000	0.000000	-0.354833	0.000000	0.011675	-0.051829
10	GD14	0.004002	-0.046522	0.000000	0.000000	-0.285294	0.000000	-0.016917	0.027281
1	GD15	-0.001500	0.217929	0.000000	0.000000	-0.165171	0.000000	0.033215	-0.030139
2	GD15	0.016049	0.217105	0.000000	0.000000	-0.100996	0.000000	0.013070	0.001383
3	GD15	0.005770	0.067212	0.000000	0.000000	-0.117703	0.000000	0.013540	-0.041789
4	GD15	0.020068	0.178436	0.000000	0.000000	-0.151602	0.000000	-0.023246	-0.027661
5	GD15	-0.017909	0.033533	0.000000	0.000000	-0.123393	0.000000	-0.026914	0.047933
6	GD15	0.002915	-0.029644	0.000000	0.000000	-0.120192	0.000000	-0.016555	-0.037434
7	GD15	0.002865	0.020078	0.000000	0.000000	-0.203266	0.000000	0.009814	-0.046708
8	GD15	-0.065531	0.114748	0.000000	0.000000	-0.106805	0.000000	0.014392	0.000307
9	GD15	-0.046963	-0.108023	0.000000	0.000000	-0.154812	0.000000	0.021645	0.016367
10	GD15	0.019675	0.422950	0.000000	0.000000	-0.102614	0.000000	-0.006750	-0.034193
1	GD16	-0.225572	0.016473	0.000000	0.000000	-0.066977	0.000000	0.049774	0.037748
2	GD16	-0.211213	0.071017	0.000000	0.000000	-0.100705	0.000000	-0.008894	0.020293
3	GD16	-0.246798	-0.178969	0.000000	0.000000	-0.106198	0.000000	-0.006517	0.011994
4	GD16	-0.246562	0.442292	0.000000	0.000000	-0.142197	0.000000	-0.006772	0.032292
5	GD16	-0.188556	-0.057790	0.000000	0.000000	-0.074340	0.000000	0.031292	0.006470
6	GD16	-0.146279	0.091159	0.000000	0.000000	-0.039463	0.000000	0.029022	-0.012139
7	GD16	-0.245751	0.209791	0.000000	0.000000	-0.111665	0.000000	-0.016331	0.027440
8	GD16	-0.241756	0.070740	0.000000	0.000000	-0.125483	0.000000	-0.027348	0.004410
9	GD16	-0.214426	0.074491	0.000000	0.000000	-0.133316	0.000000	0.001212	-0.007566
10	GD16	-0.199535	0.214320	0.000000	0.000000	-0.078080	0.000000	-0.018668	-0.008891
