rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
3	AG142	0.100179	0.397628	0.000000	0.000000	0.028612	0.000000	-0.001451	0.019241
4	AG142	0.159259	0.182420	0.000000	0.000000	0.020129	0.000000	-0.006727	0.024996
5	AG142	0.127607	0.393554	0.000000	0.000000	0.035736	0.000000	-0.015454	-0.027904
6	AG142	0.172209	0.368595	0.000000	0.000000	0.044412	0.000000	0.000630	0.047440
7	AG142	0.156382	0.268009	0.000000	0.000000	0.012261	0.000000	-0.001726	0.038191
8	AG142	0.154510	0.374842	0.000000	0.000000	0.151619	0.000000	-0.000795	0.055574
9	AG142	0.194510	0.547069	0.000000	0.000000	-0.017407	0.000000	0.024010	0.006750
10	AG142	0.132678	0.201422	0.000000	0.000000	0.043224	0.000000	0.026321	0.035235
1	GD14	-0.007188	-0.103573	0.000000	0.000000	-0.114724	0.000000	-0.013088	0.054065
2	GD14	0.045216	-0.265598	0.000000	0.000000	-0.130036	0.000000	-0.007204	-0.011379
3	GD14	0.075773	0.101520	0.000000	0.000000	-0.039932	0.000000	-0.036664	0.013661
4	GD14	-0.019693	-0.067211	0.000000	0.000000	-0.183528	0.000000	0.040581	0.041325
5	GD14	-0.036612	-0.254115	0.000000	0.000000	-0.135090	0.000000	0.011766	0.020105
6	GD14	-0.012941	-0.144628	0.000000	0.000000	-0.202545	0.000000	0.021926	-0.036634
7	GD14	0.000022	0.054508	0.000000	0.000000	-0.103501	0.000000	-0.030494	-0.006776
8	GD14	-0.005276	-0.039696	0.000000	0.000000	-0.183524	0.000000	-0.029404	0.027968
9	GD14	-0.003030	0.234657	0.000000	0.000000	-0.105348	0.000000	-0.026773	-0.022322
10	GD14	0.004050	0.087857	0.000000	0.000000	-0.110349	0.000000	-0.007935	-0.047759
1	GD15	-0.023344	0.108974	0.000000	0.000000	0.112491	0.000000	-0.011328	-0.018675
2	GD15	0.010941	0.167621	0.000000	0.000000	0.138496	0.000000	0.022181	0.004369
3	GD15	-0.061470	-0.268560	0.000000	0.000000	0.062203	0.000000	0.012408	0.022257
4	GD15	0.003224	-0.190128	0.000000	0.000000	0.054372	0.000000	0.005646	0.031892
5	GD15	0.015679	-0.021463	0.000000	0.000000	0.001428	0.000000	-0.029509	-0.007805
6	GD15	0.012515	0.136682	0.000000	0.000000	0.011482	0.000000	-0.010807	-0.022169
7	GD15	0.018020	0.107824	0.000000	0.000000	0.117543	0.000000	0.000407	-0.018447
8	GD15	-0.003475	-0.092679	0.000000	0.000000	0.010067	0.000000	-0.005277	-0.050079
9	GD15	0.007293	-0.127377	0.000000	0.000000	0.076982	0.000000	-0.000144	-0.006237
10	GD15	0.011888	-0.059835	0.000000	0.000000	0.054988	0.000000	-0.002576	-0.024927
1	GD16	-0.252758	-0.093021	0.000000	0.000000	0.029184	0.000000	-0.021548	-0.026303
2	GD16	-0.250505	0.551622	0.000000	0.000000	0.105069	0.000000	0.004873	-0.014203
3	GD16	-0.236758	0.011437	0.000000	0.000000	0.147571	0.000000	0.011487	0.050958
4	GD16	-0.231057	-0.024214	0.000000	0.000000	0.050865	0.000000	-0.011021	-0.002348
5	GD16	-0.245074	-0.051920	0.000000	0.000000	0.029082	0.000000	0.031096	-0.019338
6	GD16	-0.277704	-0.288904	0.000000	0.000000	-0.045541	0.000000	0.007144	-0.026209
7	GD16	-0.269636	-0.104213	0.000000	0.000000	-0.001816	0.000000	-0.007776	0.002469
8	GD16	-0.255721	-0.197392	0.000000	0.000000	0.019202	0.000000	0.016871	0.005754
9	GD16	-0.257943	-0.094490	0.000000	0.000000	0.157117	0.000000	-0.008430	0.033922
10	GD16	-0.178450	-0.141633	0.000000	0.000000	0.059990	0.000000	-0.002756	-0.038349
