rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
5	AG139	0.579695	0.165136	3.562131	0.000000	0.028191	0.237972	23204.151663	25406.541703
6	AG139	0.608833	0.477847	3.562131	0.000000	0.060775	0.237972	23729.751418	23979.333298
7	AG139	0.607197	0.139559	3.562131	0.000000	0.070658	0.237972	24255.585208	24756.994466
8	AG139	0.535780	-0.021610	3.562131	0.000000	-0.012655	0.237972	23034.171255	24316.305326
9	AG139	0.594586	0.118748	3.562131	0.000000	0.116422	0.237972	23056.396421	24694.153278
10	AG139	0.595537	-0.083628	3.562131	0.000000	0.111559	0.237972	23651.606078	25977.816337
1	AG142	0.832965	0.422411	3.562131	0.000000	0.082850	0.237972	23243.237114	24639.096774
2	AG142	0.771649	0.575214	3.562131	0.000000	0.022633	0.237972	23664.236718	23216.253857
3	AG142	0.811255	0.341194	3.562131	0.000000	0.057194	0.237972	22615.957656	23662.442616
4	AG142	0.743450	0.227319	3.562131	0.000000	0.027854	0.237972	23343.148328	26510.679225
5	AG142	0.763963	0.446228	3.562131	0.000000	0.016545	0.237972	23060.004093	24136.889522
6	AG142	0.822304	0.314523	3.562131	0.000000	-0.027107	0.237972	22277.398547	24604.974631
7	AG142	0.786016	0.214981	3.562131	0.000000	0.023066	0.237972	22700.328241	24335.292350
8	AG142	0.735333	-0.015372	3.562131	0.000000	-0.001146	0.237972	22831.837931	25264.680153
9	AG142	0.818016	0.308729	3.562131	0.000000	0.060516	0.237972	23240.403248	24993.443232
10	AG142	0.772335	0.202544	3.562131	0.000000	-0.029764	0.237972	23907.416585	24560.922663
1	GD14	0.617280	0.145935	3.562131	0.000000	-0.131735	0.237972	23114.482690	24442.267109
2	GD14	0.669204	-0.069775	3.562131	0.000000	-0.146564	0.237972	23094.872366	24189.232453
3	GD14	0.612074	0.152883	3.562131	0.000000	-0.175835	0.237972	23574.611442	24771.826899
4	GD14	0.653423	0.175962	3.562131	0.000000	-0.098663	0.237972	23929.943202	24165.423253
5	GD14	0.613570	0.091102	3.562131	0.000000	-0.119668	0.237972	22733.068997	25020.907251
6	GD14	0.656618	-0.036083	3.562131	0.000000	-0.145038	0.237972	23239.474316	24186.713942
7	GD14	0.637943	0.028968	3.562131	0.000000	-0.200734	0.237972	23813.989386	23872.612124
8	GD14	0.629993	-0.164923	3.562131	0.000000	-0.187942	0.237972	23516.467339	25245.113291
9	GD14	0.655175	0.000676	3.562131	0.000000	-0.099507	0.237972	22717.813873	24340.334676
10	GD14	0.643032	-0.088703	3.562131	0.000000	-0.152622	0.237972	23382.178781	25344.688625
1	GD15	0.583139	0.100608	3.562131	0.000000	-0.021896	0.237972	23308.065312	24625.380717
2	GD15	0.629111	-0.037100	3.562131	0.000000	0.078937	0.237972	22825.492795	23666.132756
3	GD15	0.595929	-0.063117	3.562131	0.000000	0.003110	0.237972	23829.439344	24980.070722
4	GD15	0.654403	0.090010	3.562131	0.000000	0.068396	0.237972	23227.766213	23343.786979
5	GD15	0.627491	-0.189552	3.562131	0.000000	0.083733	0.237972	23385.425013	24536.768946
6	GD15	0.652614	0.144603	3.562131	0.000000	0.116455	0.237972	23476.471127	24137.933872
7	GD15	0.577166	0.023359	3.562131	0.000000	0.044321	0.237972	23988.146171	23990.900678
8	GD15	0.648079	-0.121032	3.562131	0.000000	0.022097	0.237972	23423.258203	24769.642158
9	GD15	0.584736	0.146273	3.562131	0.000000	0.060401	0.237972	23224.674601	24743.439581
10	GD15	0.626008	0.115866	3.562131	0.000000	0.045387	0.237972	22940.266626	24134.260043
1	GD16	0.359353	-0.118650	3.562131	0.000000	0.041633	0.237972	23628.852101	25590.040963
2	GD16	0.372639	-0.079613	3.562131	0.000000	0.018945	0.237972	23199.069943	24753.936996
3	GD16	0.414457	0.148099	3.562131	0.000000	0.151356	0.237972	22866.564486	24525.014828
4	GD16	0.411630	0.136366	3.562131	0.000000	0.068212	0.237972	23018.672342	25288.056201
5	GD16	0.396967	0.042895	3.562131	0.000000	0.104866	0.237972	22978.497069	24237.565288
6	GD16	0.409818	-0.299551	3.562131	0.000000	-0.017794	0.237972	22866.522301	24496.932563
7	GD16	0.402798	0.199903	3.562131	0.000000	0.162392	0.237972	22990.048390	24510.712807
8	GD16	0.348944	-0.021700	3.562131	0.000000	0.047689	0.237972	22961.299561	24784.233850
9	GD16	0.440861	0.132320	3.562131	0.000000	0.127032	0.237972	23083.273178	24178.479865
10	GD16	0.417429	-0.055123	3.562131	0.000000	0.044212	0.237972	23290.493737	23522.985306
