rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
4	GD14	0.639110	0.007462	3.021654	0.000000	-0.296670	-0.214529	23317.107582	25077.724565
5	GD14	0.659903	0.144093	3.021654	0.000000	-0.262396	-0.214529	23647.239614	25678.465718
6	GD14	0.692140	-0.323472	3.021654	0.000000	-0.354873	-0.214529	24004.427249	24729.261496
7	GD14	0.633538	0.353294	3.021654	0.000000	-0.318983	-0.214529	23589.813602	24597.943903
8	GD14	0.672556	0.407794	3.021654	0.000000	-0.261738	-0.214529	23272.427829	24358.970404
9	GD14	0.624842	0.200401	3.021654	0.000000	-0.317862	-0.214529	23282.617344	23131.486686
10	GD14	0.677141	-0.358247	3.021654	0.000000	-0.346542	-0.214529	23803.480567	25526.103049
1	GD15	0.595663	-0.083025	3.021654	0.000000	-0.123328	-0.214529	23955.343067	25224.637501
2	GD15	0.607537	0.142316	3.021654	0.000000	-0.172195	-0.214529	22709.315478	24057.866991
3	GD15	0.619920	-0.102353	3.021654	0.000000	-0.168582	-0.214529	23393.172076	25141.786423
4	GD15	0.678279	0.670538	3.021654	0.000000	-0.124532	-0.214529	23271.407487	24723.875239
5	GD15	0.616045	-0.102400	3.021654	0.000000	-0.189530	-0.214529	23150.037923	23885.603387
6	GD15	0.637539	-0.006809	3.021654	0.000000	-0.156314	-0.214529	23150.645459	24428.154669
7	GD15	0.635214	0.058540	3.021654	0.000000	-0.115843	-0.214529	23060.608381	24642.586523
8	GD15	0.588946	-0.040106	3.021654	0.000000	-0.176211	-0.214529	23831.830047	24484.197698
9	GD15	0.645384	0.091770	3.021654	0.000000	-0.099667	-0.214529	23614.489277	25929.932120
10	GD15	0.643853	-0.091343	3.021654	0.000000	-0.132524	-0.214529	23732.345189	25667.476747
1	GD16	0.382051	0.303058	3.021654	0.000000	-0.089498	-0.214529	23043.080812	25492.021619
2	GD16	0.406312	0.412807	3.021654	0.000000	-0.113097	-0.214529	22994.453137	25003.768749
3	GD16	0.376799	0.193143	3.021654	0.000000	-0.128160	-0.214529	23645.639444	24325.916181
4	GD16	0.411617	0.088686	3.021654	0.000000	-0.161453	-0.214529	23235.182027	23833.729667
5	GD16	0.427099	0.085547	3.021654	0.000000	-0.027581	-0.214529	22831.399276	25343.636473
6	GD16	0.382153	0.156051	3.021654	0.000000	-0.081337	-0.214529	23474.357931	24754.305531
7	GD16	0.432229	-0.015659	3.021654	0.000000	-0.129149	-0.214529	23813.981930	23770.878488
8	GD16	0.403869	0.162828	3.021654	0.000000	-0.076667	-0.214529	22785.222774	24733.271060
9	GD16	0.405472	0.144456	3.021654	0.000000	-0.033543	-0.214529	23086.972272	24958.547414
10	GD16	0.404142	0.117326	3.021654	0.000000	-0.092363	-0.214529	23105.119810	24324.398609
