rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
10	AG112	0.783184	0.005830	3.006994	0.000000	-0.241867	-0.201149	23738.826907	23496.903406
1	AG139	0.543511	0.378878	3.006994	0.000000	-0.136626	-0.201149	23091.207332	25184.567045
2	AG139	0.574480	0.188948	3.006994	0.000000	-0.162377	-0.201149	23755.229777	22751.174587
3	AG139	0.544724	0.242555	3.006994	0.000000	-0.125281	-0.201149	24492.816312	25318.145863
4	AG139	0.621292	0.308335	3.006994	0.000000	-0.103193	-0.201149	24315.133360	25021.832279
5	AG139	0.595286	0.174876	3.006994	0.000000	-0.166537	-0.201149	23117.743578	24491.266851
6	AG139	0.648161	-0.091695	3.006994	0.000000	-0.161640	-0.201149	23607.294948	24575.095071
7	AG139	0.621710	0.410349	3.006994	0.000000	-0.122137	-0.201149	23864.257018	24846.995493
8	AG139	0.623369	0.149149	3.006994	0.000000	-0.162565	-0.201149	23983.520847	25634.558953
9	AG139	0.610431	0.060722	3.006994	0.000000	-0.164247	-0.201149	23496.337013	24869.476481
10	AG139	0.610151	0.061973	3.006994	0.000000	-0.179300	-0.201149	23223.287056	24066.459044
1	AG142	0.759161	0.691660	3.006994	0.000000	-0.184280	-0.201149	23909.648830	25093.094657
2	AG142	0.787434	0.475117	3.006994	0.000000	-0.128171	-0.201149	23184.739204	25243.671714
3	AG142	0.786845	0.359870	3.006994	0.000000	-0.149765	-0.201149	22850.495987	24614.636161
4	AG142	0.744975	0.550371	3.006994	0.000000	-0.204287	-0.201149	23236.762163	24129.765131
5	AG142	0.761609	0.599025	3.006994	0.000000	-0.204022	-0.201149	23994.113058	24351.095518
6	AG142	0.778923	0.458520	3.006994	0.000000	-0.116397	-0.201149	23760.008142	25694.617832
7	AG142	0.781710	0.504081	3.006994	0.000000	-0.220831	-0.201149	23783.521448	24267.871513
8	AG142	0.760056	0.560801	3.006994	0.000000	-0.299148	-0.201149	22322.256818	23684.078703
9	AG142	0.814975	0.262127	3.006994	0.000000	-0.115097	-0.201149	22699.320974	25128.099713
10	AG142	0.732066	0.911402	3.006994	0.000000	-0.170357	-0.201149	23637.621584	25064.262353
1	GD14	0.660704	-0.025397	3.006994	0.000000	-0.292775	-0.201149	23665.404516	23820.144741
2	GD14	0.673042	0.357464	3.006994	0.000000	-0.268636	-0.201149	23870.211601	24109.365093
3	GD14	0.617839	0.021063	3.006994	0.000000	-0.292276	-0.201149	23423.221773	24310.892805
4	GD14	0.620395	-0.139504	3.006994	0.000000	-0.324365	-0.201149	23258.280753	25822.552551
5	GD14	0.659327	0.034136	3.006994	0.000000	-0.272449	-0.201149	24266.902935	25382.522553
6	GD14	0.648297	-0.209698	3.006994	0.000000	-0.393987	-0.201149	23334.484057	26114.019066
7	GD14	0.623594	-0.187354	3.006994	0.000000	-0.328749	-0.201149	24221.141719	24704.016842
8	GD14	0.641631	0.213117	3.006994	0.000000	-0.281712	-0.201149	23429.679331	24264.713708
9	GD14	0.654306	0.121477	3.006994	0.000000	-0.311315	-0.201149	23793.512896	24813.965305
10	GD14	0.662346	0.048082	3.006994	0.000000	-0.375489	-0.201149	23181.807007	23070.414141
1	GD15	0.659397	0.034640	3.006994	0.000000	-0.131999	-0.201149	23517.105713	26289.613818
2	GD15	0.601404	0.383843	3.006994	0.000000	-0.139144	-0.201149	23841.115580	25142.070251
3	GD15	0.616737	-0.141628	3.006994	0.000000	-0.121221	-0.201149	23322.397218	24442.479931
4	GD15	0.590256	-0.306138	3.006994	0.000000	-0.184546	-0.201149	23658.767240	25424.943442
5	GD15	0.630547	0.339210	3.006994	0.000000	-0.090901	-0.201149	23923.189612	24626.708430
6	GD15	0.646171	-0.048103	3.006994	0.000000	-0.201238	-0.201149	24097.230929	22890.922912
7	GD15	0.583289	0.148693	3.006994	0.000000	-0.140400	-0.201149	23714.649074	24518.288348
8	GD15	0.589876	-0.149979	3.006994	0.000000	-0.145243	-0.201149	24270.713841	24353.983918
9	GD15	0.610040	-0.084507	3.006994	0.000000	-0.177070	-0.201149	23770.444845	25526.092347
10	GD15	0.591500	0.050450	3.006994	0.000000	-0.165829	-0.201149	24111.867821	25034.655681
1	GD16	0.435550	-0.053241	3.006994	0.000000	-0.113129	-0.201149	24205.096752	23457.160966
2	GD16	0.418943	-0.072308	3.006994	0.000000	-0.107508	-0.201149	24174.463692	24753.043848
3	GD16	0.403140	-0.095991	3.006994	0.000000	-0.090807	-0.201149	23337.161853	24971.886427
4	GD16	0.417759	0.121739	3.006994	0.000000	-0.114193	-0.201149	23217.526937	24167.682512
5	GD16	0.391339	-0.071293	3.006994	0.000000	-0.180520	-0.201149	23486.233443	24360.475944
6	GD16	0.364192	0.291546	3.006994	0.000000	-0.170946	-0.201149	23068.583089	23282.597519
7	GD16	0.380546	-0.042463	3.006994	0.000000	-0.108278	-0.201149	23940.367812	25357.295067
8	GD16	0.353549	0.436404	3.006994	0.000000	-0.114585	-0.201149	22796.921164	24690.108040
9	GD16	0.408334	0.177465	3.006994	0.000000	-0.102472	-0.201149	23519.130704	24569.302689
10	GD16	0.470736	0.068028	3.006994	0.000000	-0.096587	-0.201149	23938.780668	24440.194477
