rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
5	AG142	0.219044	0.305309	0.000000	0.000000	0.064614	0.000000	-0.007510	0.021521
6	AG142	0.109156	0.269283	0.000000	0.000000	-0.019103	0.000000	0.016221	0.041931
7	AG142	0.133201	0.631488	0.000000	0.000000	0.103895	0.000000	0.001231	0.037572
8	AG142	0.117669	0.673005	0.000000	0.000000	-0.012048	0.000000	-0.003444	0.018045
9	AG142	0.087312	0.310868	0.000000	0.000000	0.009287	0.000000	0.006278	0.028807
10	AG142	0.123832	0.281350	0.000000	0.000000	0.082704	0.000000	-0.009050	-0.000430
1	GD14	-0.010958	-0.061175	0.000000	0.000000	-0.159146	0.000000	-0.005913	0.015065
2	GD14	-0.033127	0.019746	0.000000	0.000000	-0.158694	0.000000	-0.002629	-0.030540
3	GD14	0.028290	0.095969	0.000000	0.000000	-0.155524	0.000000	0.004675	0.018060
4	GD14	-0.030369	-0.017822	0.000000	0.000000	-0.161623	0.000000	-0.010473	-0.003488
5	GD14	-0.013916	0.024186	0.000000	0.000000	-0.156721	0.000000	-0.002151	-0.011989
6	GD14	0.022683	-0.086592	0.000000	0.000000	-0.062352	0.000000	-0.026645	0.009084
7	GD14	-0.013404	-0.272065	0.000000	0.000000	-0.166798	0.000000	-0.023312	0.028307
8	GD14	0.088940	-0.264060	0.000000	0.000000	-0.122730	0.000000	-0.033132	0.011699
9	GD14	0.002533	0.067253	0.000000	0.000000	-0.095588	0.000000	-0.009186	0.055093
10	GD14	0.023626	0.021387	0.000000	0.000000	-0.167124	0.000000	-0.005459	-0.016434
1	GD15	0.000119	-0.128771	0.000000	0.000000	-0.027588	0.000000	-0.005186	0.004173
2	GD15	0.000419	-0.075869	0.000000	0.000000	0.096268	0.000000	0.004171	0.001072
3	GD15	-0.020676	0.076249	0.000000	0.000000	0.062148	0.000000	-0.005396	-0.051342
4	GD15	0.033779	-0.004188	0.000000	0.000000	0.057579	0.000000	-0.011402	-0.033525
5	GD15	0.024198	0.389632	0.000000	0.000000	0.033262	0.000000	0.016474	-0.044346
6	GD15	0.012712	-0.062399	0.000000	0.000000	0.032592	0.000000	0.005553	-0.017892
7	GD15	0.005878	-0.128978	0.000000	0.000000	0.041589	0.000000	0.003951	-0.019875
8	GD15	0.010790	-0.106424	0.000000	0.000000	-0.010024	0.000000	-0.002081	0.027279
9	GD15	-0.017822	-0.222371	0.000000	0.000000	0.038728	0.000000	0.005440	-0.014419
10	GD15	0.000813	-0.077585	0.000000	0.000000	0.135259	0.000000	0.039238	-0.044174
1	GD16	-0.208227	0.163064	0.000000	0.000000	0.171955	0.000000	-0.004631	-0.014880
2	GD16	-0.218712	0.022122	0.000000	0.000000	0.051395	0.000000	0.001391	-0.015770
3	GD16	-0.201290	-0.021615	0.000000	0.000000	0.082502	0.000000	0.004737	-0.022576
4	GD16	-0.244720	0.019748	0.000000	0.000000	0.087828	0.000000	0.023906	0.000832
5	GD16	-0.191639	-0.240521	0.000000	0.000000	0.066671	0.000000	-0.012362	0.010857
6	GD16	-0.248472	-0.014581	0.000000	0.000000	0.118636	0.000000	0.002850	0.001608
7	GD16	-0.201769	-0.029735	0.000000	0.000000	0.142120	0.000000	-0.008905	-0.021098
8	GD16	-0.207889	0.058951	0.000000	0.000000	0.104050	0.000000	-0.008375	-0.051859
9	GD16	-0.199262	0.005008	0.000000	0.000000	0.041806	0.000000	0.015377	-0.024889
10	GD16	-0.259982	0.018071	0.000000	0.000000	0.085491	0.000000	-0.007198	0.008687
