rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
9	GD15	0.621515	0.014157	2.718360	0.000000	-0.107143	-0.144803	22888.903714	26534.971416
10	GD15	0.593408	-0.110470	2.718360	0.000000	-0.148685	-0.144803	23488.376399	24583.548283
1	GD16	0.383472	-0.015140	2.718360	0.000000	-0.070076	-0.144803	22760.003991	25723.070310
2	GD16	0.397388	0.269558	2.718360	0.000000	-0.114127	-0.144803	22519.304644	25665.748972
3	GD16	0.409662	-0.119507	2.718360	0.000000	-0.145421	-0.144803	23002.855635	25325.004755
4	GD16	0.449311	-0.189095	2.718360	0.000000	-0.005132	-0.144803	23357.846252	25006.437408
5	GD16	0.388321	-0.104450	2.718360	0.000000	-0.181589	-0.144803	23940.769464	26086.324821
6	GD16	0.391665	0.092857	2.718360	0.000000	-0.006101	-0.144803	23686.242357	24980.632567
7	GD16	0.431593	-0.067176	2.718360	0.000000	-0.019144	-0.144803	23342.980147	26174.875479
8	GD16	0.424867	-0.012036	2.718360	0.000000	-0.118045	-0.144803	24133.865614	24344.569694
9	GD16	0.427432	0.286376	2.718360	0.000000	-0.134418	-0.144803	23510.912572	24935.104389
10	GD16	0.409351	0.087349	2.718360	0.000000	0.026157	-0.144803	23480.830121	26186.436681
