rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
9	AG112	0.101792	0.082198	0.000000	0.000000	-0.286559	0.000000	0.020407	0.015190
10	AG112	0.106240	-0.050004	0.000000	0.000000	-0.293745	0.000000	0.003230	-0.013745
1	AG139	-0.050257	0.271681	0.000000	0.000000	-0.201314	0.000000	-0.009074	-0.037448
2	AG139	0.004799	0.231925	0.000000	0.000000	-0.054938	0.000000	0.011604	0.007661
3	AG139	-0.007768	-0.050535	0.000000	0.000000	-0.131372	0.000000	0.003898	0.001096
4	AG139	-0.025431	0.178533	0.000000	0.000000	-0.172540	0.000000	-0.021044	-0.011886
5	AG139	-0.037522	-0.027058	0.000000	0.000000	-0.148208	0.000000	0.008640	0.001469
6	AG139	-0.042208	0.035996	0.000000	0.000000	-0.195563	0.000000	0.017784	-0.022902
7	AG139	-0.031300	0.595516	0.000000	0.000000	-0.120187	0.000000	-0.007854	0.008992
8	AG139	-0.009058	0.060413	0.000000	0.000000	-0.010203	0.000000	-0.010617	0.044143
9	AG139	0.006342	0.049467	0.000000	0.000000	-0.142068	0.000000	-0.014827	-0.025015
10	AG139	-0.008053	-0.116221	0.000000	0.000000	-0.149143	0.000000	0.001008	-0.002150
1	AG142	0.167130	0.301186	0.000000	0.000000	-0.119792	0.000000	0.000203	0.037798
2	AG142	0.138541	0.752077	0.000000	0.000000	-0.207770	0.000000	0.003283	0.013363
3	AG142	0.141274	0.598290	0.000000	0.000000	-0.122340	0.000000	0.013199	0.002431
4	AG142	0.147518	0.276096	0.000000	0.000000	-0.094675	0.000000	0.012119	0.002677
5	AG142	0.157921	0.471196	0.000000	0.000000	-0.124241	0.000000	-0.049336	-0.001618
6	AG142	0.125037	0.360622	0.000000	0.000000	-0.114800	0.000000	-0.046177	0.029889
7	AG142	0.137470	0.360134	0.000000	0.000000	-0.126104	0.000000	0.010899	0.031252
8	AG142	0.111924	0.598321	0.000000	0.000000	-0.164713	0.000000	0.014849	0.017169
9	AG142	0.123100	0.415058	0.000000	0.000000	-0.103349	0.000000	0.007056	0.012920
10	AG142	0.116016	0.627671	0.000000	0.000000	-0.171185	0.000000	0.007448	-0.040263
1	GD14	-0.046503	-0.180782	0.000000	0.000000	-0.366108	0.000000	-0.014791	0.027812
2	GD14	-0.026568	0.220533	0.000000	0.000000	-0.302542	0.000000	0.017499	0.012826
3	GD14	0.026666	-0.044285	0.000000	0.000000	-0.314789	0.000000	0.009580	-0.003667
4	GD14	0.019093	0.090915	0.000000	0.000000	-0.252788	0.000000	0.006862	0.020692
5	GD14	-0.000778	0.081456	0.000000	0.000000	-0.338064	0.000000	0.022962	-0.003132
6	GD14	0.013442	0.155197	0.000000	0.000000	-0.344048	0.000000	-0.038472	-0.029308
7	GD14	-0.020499	0.073719	0.000000	0.000000	-0.290844	0.000000	-0.009720	0.014813
8	GD14	0.019922	0.160212	0.000000	0.000000	-0.285002	0.000000	-0.021121	-0.018600
9	GD14	0.062391	0.022134	0.000000	0.000000	-0.307235	0.000000	-0.015555	-0.029352
10	GD14	-0.006583	-0.023307	0.000000	0.000000	-0.344254	0.000000	-0.000221	-0.024270
1	GD15	-0.055198	-0.019023	0.000000	0.000000	-0.218908	0.000000	0.028295	-0.045592
2	GD15	0.041017	0.179752	0.000000	0.000000	-0.143082	0.000000	-0.021288	-0.016653
3	GD15	0.033095	0.059439	0.000000	0.000000	0.018398	0.000000	0.021615	0.067717
4	GD15	-0.036223	0.013284	0.000000	0.000000	-0.164490	0.000000	-0.003177	0.039474
5	GD15	-0.015078	-0.168860	0.000000	0.000000	-0.160518	0.000000	-0.000885	-0.022349
6	GD15	-0.015950	-0.248118	0.000000	0.000000	-0.130832	0.000000	0.004575	-0.076964
7	GD15	0.002191	-0.026919	0.000000	0.000000	-0.084019	0.000000	-0.020350	0.039193
8	GD15	0.001120	0.274329	0.000000	0.000000	-0.171034	0.000000	0.021251	0.010712
9	GD15	-0.015415	0.014157	0.000000	0.000000	-0.107143	0.000000	-0.016588	0.041902
10	GD15	-0.043522	-0.110470	0.000000	0.000000	-0.148685	0.000000	0.009266	-0.034484
1	GD16	-0.253458	-0.015140	0.000000	0.000000	-0.070076	0.000000	-0.022235	0.010827
2	GD16	-0.239542	0.269558	0.000000	0.000000	-0.114127	0.000000	-0.032867	0.008596
3	GD16	-0.227268	-0.119507	0.000000	0.000000	-0.145421	0.000000	-0.011622	-0.004769
4	GD16	-0.187619	-0.189095	0.000000	0.000000	-0.005132	0.000000	0.003693	-0.017428
5	GD16	-0.248609	-0.104450	0.000000	0.000000	-0.181589	0.000000	0.028343	0.024850
6	GD16	-0.245265	0.092857	0.000000	0.000000	-0.006101	0.000000	0.017654	-0.018461
7	GD16	-0.205337	-0.067176	0.000000	0.000000	-0.019144	0.000000	0.003056	0.028238
8	GD16	-0.212064	-0.012036	0.000000	0.000000	-0.118045	0.000000	0.036376	-0.044253
9	GD16	-0.209498	0.286376	0.000000	0.000000	-0.134418	0.000000	0.010225	-0.020285
10	GD16	-0.227579	0.087349	0.000000	0.000000	0.026157	0.000000	0.008944	0.028680
